country	time	freq_delta	freq_omi	x_delta	x_omi	var_d	var_o	R_eff_vac	R_eff_boost	R_eff_delta	R_eff_omi	R_vac	R_boost	R_delta	R_omi	Cov	Cdv	Cob	Cdb	Cod	Cdd	Coo	Cdo	model_x_delta	model_x_omi
ITALY	44555	0.5472293546013329	0.45240137342727216	0.5474751834268451	0.45252481657315496	5.3444451458265064e-05	5.343561959391025e-05	0.2950753342237452	0.2773795409836587	0.019140067768213087	0.0018493651902706015	0.7389	0.2871	0.020995645683518593	0.0020874098996035333	0.012387076515037924	0.19784459506602678	0.25614580240529633	0.27409822398965217	0.001076895595629968	0.014955108135348687	0.001499757838272033	0.00015880735236218502	0.5665441172987605	0.43345588270123947
ITALY	44556	0.523105198001685	0.47654593905629633	0.5232481990831697	0.4767518009168304	5.4433795817198665e-05	5.442937034081633e-05	0.28954210903315813	0.2826160221388802	0.019657011012145436	0.0022721384608049276	0.7395999999999999	0.2955	0.02122120028396211	0.002273878717779093	0.012134818241383174	0.19411465467390668	0.25819696320732016	0.2764882977373954	0.001113704834514988	0.015366746152122334	0.0018425742332883028	0.0001950763842425955	0.5363712173680049	0.4636287826319952
ITALY	44557	0.4986140216548732	0.5010598148317646	0.4987802173430916	0.5012197826569084	5.5407267974473605e-05	5.540762723265487e-05	0.28433698872860164	0.29191170282040546	0.019853549321209883	0.0024745953794939306	0.7403	0.30469999999999997	0.021488084364516918	0.002517008637483612	0.011959733947716886	0.1906681051526167	0.2656388242423994	0.28453178922408073	0.0011210836867648973	0.015516632359018248	0.0020052349570332337	0.00021093824699452496	0.5062726333537109	0.49372736664628913
ITALY	44558	0.4732268498468297	0.5264716882630114	0.4733152419719584	0.5266847580280416	5.6346396496307296e-05	5.635184775313637e-05	0.2791861855273594	0.30187092971253254	0.020094461521395435	0.0027386942714067533	0.7406999999999999	0.31379999999999997	0.02213481475174113	0.0031669113558089696	0.01178719444033041	0.18725823920871237	0.27381297260592224	0.2933505137491607	0.0011324377088388381	0.015702668663207145	0.0022179754770557036	0.0002321841183116553	0.4764606836813374	0.5235393163186626
ITALY	44559	0.44655244718625786	0.5531722390640377	0.44668054591718714	0.5533194540828129	5.71568013565798e-05	5.716250357527379e-05	0.27406023476112373	0.3118812300270484	0.020748778009850942	0.003446100063675603	0.7412000000000001	0.3221	0.022903172314949084	0.004021720214652623	0.01158332067587277	0.18383265898810017	0.28188100267291916	0.30206642552652063	0.0011811299087093653	0.01622579718195575	0.0027920249850069143	0.0002933029482827345	0.4471403669623797	0.5528596330376203
ITALY	44560	0.41839516370331803	0.5813566208013202	0.41840607210626185	0.5815939278937381	5.770126387670568e-05	5.7710438275943594e-05	0.27090551834086923	0.32145998413948157	0.021534905670052812	0.0043766448681001454	0.7414000000000001	0.3262	0.023842621323714994	0.005185474024401135	0.01144615461906983	0.18171272510500097	0.28919146109657085	0.3099968353404928	0.0012411875314897822	0.016855865678456906	0.0035472991465767545	0.0003738512556953473	0.4184060721062619	0.5815939278937381
ITALY	44561	0.3888727681192563	0.6109068916012035	0.3889024093453395	0.6110975906546605	5.779986621986531e-05	5.7826148215743943e-05	0.26877452542485036	0.3282558188024138	0.022506720465746474	0.00564367844064102	0.7414000000000001	0.3272	0.024842424584315757	0.0065746923889354785	0.011305249262096648	0.18023247141078275	0.29258099243295943	0.31382620332977185	0.0013173450334987402	0.017636673364948417	0.004576002855391065	0.00048384551020541026	0.3896717772501441	0.6103282227498559
ITALY	44562	0.35854435907210797	0.6412641161389118	0.35860349127182045	0.6413965087281795	5.731715895851817e-05	5.735227942511792e-05	0.2648893958953905	0.3329903067063297	0.02354343419509297	0.007156089899277466	0.7418	0.3318	0.02575236185390013	0.008004175228791724	0.011096386713786446	0.1775817697854169	0.29307705106141146	0.3146286851447924	0.001398462023344091	0.018469497906352682	0.005803449278268515	0.0006146621862790851	0.36168972547782496	0.638310274522175
ITALY	44563	0.3284351650843018	0.6714032458590237	0.3284913353720693	0.6715086646279307	5.619262754810016e-05	5.621488759508338e-05	0.25970244666460846	0.34025728934045973	0.024481231267812643	0.008711880079062541	0.7424	0.34049999999999997	0.026115476725493664	0.008653613802562432	0.010898355640959029	0.17412369416931575	0.29691734252318946	0.3189393066656348	0.0014696450418516705	0.019220665303805055	0.007064618711468926	0.0007477485299241523	0.3347387850426602	0.6652612149573398
ITALY	44564	0.2998572136377187	0.7000119440589146	0.2998442367601246	0.7001557632398754	5.44787209318393e-05	5.450567891183312e-05	0.25446068909298036	0.3504346609597137	0.024821927719259125	0.009416696494060989	0.7431	0.34990000000000004	0.02648562239585553	0.009410283705609604	0.010722409412519026	0.17065325585926083	0.3045637187827068	0.3272443777419421	0.0014859163013138965	0.019483971099506215	0.007630024841390474	0.0008021015054218777	0.30901042816725166	0.6909895718327483
ITALY	44565	0.2740427767588722	0.7258568009158902	0.2740447957839262	0.7259552042160737	5.240032025493844e-05	5.2431673717745885e-05	0.24939516493299094	0.3612151429672757	0.025169405432146526	0.01023793428264215	0.7437	0.3592	0.02733420369233268	0.011391283381530976	0.01056341439953462	0.167310533059123	0.312848264076116	0.33622665206466607	0.0015026571626550282	0.019752663500970703	0.008289714035531701	0.0008663219314479747	0.2845650009149515	0.7154349990850485
ITALY	44566	0.25175809319028747	0.7481697489041159	0.25180048012803413	0.7481995198719659	5.023030992592592e-05	5.0265599999999995e-05	0.24630461732580491	0.37205435884969906	0.026037568465916337	0.012393381829273284	0.7440000000000001	0.3638	0.02819258320887366	0.013664872261402783	0.010448579599363171	0.16525326111251828	0.32102571681960906	0.34510563518229936	0.0015663932385015832	0.020445893225831086	0.01003682713404567	0.0010505482349610666	0.26146881630966934	0.7385311836903307
ITALY	44567	0.23310566350904954	0.7668463663476217	0.2331354560172693	0.7668645439827307	4.824158531162687e-05	4.8241585311626865e-05	0.24090697089516114	0.37977960602502187	0.026915404818636794	0.014866981380135176	0.7448999999999999	0.373	0.029107699868121235	0.016384397947712057	0.010238715688254038	0.16165092756081306	0.3248153621576155	0.34939527015055366	0.0016302564534347117	0.02114626408669735	0.012041105710760244	0.0012612521639397366	0.23974182815315537	0.7602581718468446
ITALY	44568	0.2175994720708016	0.7823713618238592	0.21754577753484558	0.7824542224651544	4.652080136966522e-05	4.652080136966523e-05	0.23660918387303348	0.3907641150315803	0.027854052867098848	0.01782576266776413	0.7458	0.38130000000000003	0.029525882767335934	0.017760091836501075	0.010126786235667434	0.1588378000616962	0.33287585085688853	0.3581666928137506	0.0016988776200315345	0.02189548666360803	0.014438451113078033	0.001513223993628277	0.2195293543731467	0.7804706456268533
ITALY	44569	0.20442250994273822	0.795561463063485	0.20438767009164122	0.7956123299083588	4.5157831270800236e-05	4.515783127080022e-05	0.23364717722097175	0.40125664064412764	0.02824986757270896	0.01931836307764172	0.7464	0.38659999999999994	0.030237913783435745	0.020320174682407873	0.010051983895520452	0.15690134972895098	0.34008457940553743	0.3660545134202099	0.0017175422080580433	0.02220115131230967	0.015636751802346676	0.0016292596681640908	0.20078169584224204	0.799218304157758
ITALY	44570	0.19270122824420136	0.8072909131847967	0.19268914706715784	0.8073108529328422	4.40804872965965e-05	4.408048729659649e-05	0.22876989402148815	0.40980160200134425	0.02896501528451043	0.022101168740176133	0.7474	0.3956	0.03076496465645489	0.02237132532998307	0.009892274310030962	0.15367622350392365	0.3444880313939195	0.37101100817505833	0.0017649542821579222	0.022767107628878597	0.017885943459009256	0.0018606753739220348	0.18335736209626463	0.8166426379037354
ITALY	44571	0.18168441419850656	0.8183121954377467	0.18158047646717024	0.8184195235328298	4.317519088702082e-05	4.317519088702082e-05	0.22402708287905157	0.4209941864280537	0.02947741152441364	0.02432784375085529	0.7483	0.4054	0.031139737482402993	0.023941376022722227	0.009781430193661367	0.15058447965309743	0.3523237642184195	0.3795711419180047	0.0017934765784069035	0.02316716172992815	0.01967862872322066	0.0020388277415254764	0.16734882889795033	0.8326511711020497
ITALY	44572	0.17081112916987282	0.8291876037374536	0.170804666467245	0.829195333532755	4.2366267538216625e-05	4.236626753821664e-05	0.2192948494558555	0.43286843091110994	0.029822721422036687	0.02602872910202004	0.7491	0.415	0.03180342050027599	0.026930624769381448	0.00966024879288345	0.14748904671015392	0.36088951435031563	0.3889054110336715	0.0018065816539300135	0.023430646491109423	0.02104024213755237	0.0021671514572511557	0.15265320251351744	0.8473467974864826
ITALY	44573	0.159714738971206	0.8402848577693061	0.15955473098330242	0.8404452690166976	4.144155607312144e-05	4.150659815886961e-05	0.21448847439664134	0.44474294108338336	0.030481934735311356	0.02927550723364999	0.75	0.42460000000000003	0.03235858700043921	0.029625631717598758	0.00952659271318068	0.14433454039892582	0.3692538019015993	0.39803823476453204	0.0018480184220467243	0.023950070201666944	0.023661152962568766	0.002433865968767349	0.13917823668964424	0.8608217633103558
ITALY	44574	0.14821864893742073	0.8517812438072596	0.14806523824752157	0.8519347617524784	4.033959816764511e-05	4.033959816764512e-05	0.20974094838314922	0.45675503230499465	0.031021712447136595	0.0321998511347033	0.7506999999999999	0.43439999999999995	0.032846923962162995	0.032194850795742434	0.009406250186054945	0.1412303347982065	0.37760277161297745	0.4071646451081766	0.0018781901504650188	0.02437162768167357	0.0260157339615233	0.0026680434932133405	0.12691153506476904	0.873088464935231
ITALY	44575	0.1363514749708879	0.863648501667859	0.1361533377395902	0.8638466622604097	3.8844688788519205e-05	3.892408139346114e-05	0.20496530198997234	0.46904381770421716	0.03148750083172436	0.03498534094544566	0.7512000000000001	0.44380000000000003	0.03334011228528176	0.03502909983463824	0.009263448055438961	0.1380859956808223	0.38612238147439637	0.4164796036656968	0.001901357491242402	0.024732532081594334	0.028254142625333902	0.002886729965397005	0.1157541114468138	0.8842458885531862
ITALY	44576	0.12436627641607621	0.8756337195052804	0.12410744644678681	0.8758925535532132	3.6938501889666163e-05	3.702533007756444e-05	0.2016310577240117	0.48119841362167126	0.031957440797075805	0.0380579504349726	0.7517	0.4495	0.0337758951289093	0.03778934280254044	0.009139107724307288	0.1358660526473006	0.39425393787560264	0.4253978238176751	0.0019246866931653468	0.025096608599516162	0.030724021661127962	0.0031287000897069674	0.10561816170322191	0.8943818382967781
ITALY	44577	0.11271410281914114	0.8872858966223878	0.1125390760680792	0.8874609239319208	3.466796875e-05	3.476136342324674e-05	0.1972711652251318	0.49094012077457455	0.03236364463850162	0.04104790337060633	0.7525	0.4576	0.034100297251301634	0.04007338189441989	0.008987675224145768	0.1329743882462977	0.3989267476056928	0.43070113150424777	0.0019420303817686733	0.025408485375150662	0.03312348047136373	0.003360183173472531	0.0964025334462878	0.9035974665537122
ITALY	44578	0.10193001293785098	0.8980699870034687	0.10168895144264603	0.898311048557354	3.214226199758663e-05	3.214226199758662e-05	0.19306023630656427	0.5024440040296013	0.03264726617195129	0.04351662654523752	0.7534000000000001	0.46619999999999995	0.034255991878492154	0.04129901066163545	0.00887446217020611	0.1302145682501459	0.4058206615674507	0.43833959411338996	0.0019481383876803486	0.025620243641538032	0.035094947797004	0.003541611647935864	0.08805565704705987	0.9119443429529401
ITALY	44579	0.0924542083751589	0.9075457916202054	0.09232401839405731	0.9076759816059426	2.9642834814867725e-05	2.964283481486774e-05	0.18912742738393876	0.5144220742461354	0.03274581942756305	0.04482939354252117	0.7543000000000001	0.47450000000000003	0.03464117581872085	0.044692732748240545	0.008780473637568495	0.1276487737102591	0.41316520764803893	0.4464593789355655	0.0019374979296783784	0.02568106285883213	0.03612136941237955	0.0036161631015093837	0.08048228248139622	0.9195177175186038
ITALY	44580	0.08448199593389352	0.9155180040658404	0.08448214916931777	0.9155178508306823	2.7340019668098597e-05	2.7340019668098577e-05	0.18522568314580196	0.5263280529072085	0.03309343834329695	0.04850380332152036	0.7551000000000001	0.4828	0.034948959996731595	0.04771399311475061	0.008687685897159398	0.12510370439799628	0.42021530914199967	0.45428005329708504	0.001949631983442583	0.025945250837054935	0.03907317795703316	0.003903705224094185	0.07358114118519987	0.9264188588148001
ITALY	44581	0.07793189958154395	0.92206810041845	0.07789918928445541	0.9221008107155446	2.53022313842989e-05	2.5407008959681225e-05	0.18127007300487366	0.5383671788821657	0.0333555086987658	0.05176968010769012	0.7556999999999999	0.491	0.03522726405424949	0.050729930089790584	0.008582547581079188	0.12251242930256932	0.42725027168728874	0.46209420620458735	0.001953953164009395	0.026139595801110988	0.04168821793465306	0.004150700703863867	0.06735261783250157	0.9326473821674984
ITALY	44582	0.07253537202641837	0.9274646279735831	0.07243319268635724	0.9275668073136427	2.3608032719181983e-05	2.371364556821838e-05	0.17729702282318358	0.5504714769318408	0.033584277244275526	0.055027205636734	0.7562000000000001	0.4988	0.035466865951144164	0.05356483167839058	0.008455405468361259	0.11988818918702039	0.43417689022753825	0.4698042331418652	0.0019552930745274327	0.02630681278873421	0.04429341765040365	0.004393911308964012	0.06172375075941772	0.9382762492405823
ITALY	44583	0.06797251763153318	0.932027482368458	0.06790992258972554	0.9320900774102745	2.2272401479093253e-05	2.227240147909324e-05	0.17466890202704935	0.5624341038181718	0.033769689183238916	0.058084694859766695	0.7567	0.5034000000000001	0.0356799452798824	0.05628934435180861	0.00835525641397167	0.11813624242278319	0.4407159375906403	0.4771175197309685	0.0019527804098371365	0.026438739893406105	0.046732490569898456	0.004616038824241545	0.05663698216050639	0.9433630178394936
ITALY	44584	0.0639735685876645	0.9360264314123158	0.06371681415929203	0.9362831858407079	2.1117515664666293e-05	2.1117515664666313e-05	0.1709098874830809	0.5723210484271234	0.03392502464776692	0.061019075558973485	0.7576	0.5106	0.03584038268034538	0.058489234419759846	0.008224793046285218	0.11564320438800223	0.44426202412129745	0.48130350420496937	0.0019476677363138174	0.026546258931420184	0.04906846001505212	0.004824327243956385	0.052020328199426036	0.947979671800574
ITALY	44585	0.06035453319026723	0.9396454668094595	0.06015037593984962	0.9398496240601504	2.0240711856120436e-05	2.0240711856120433e-05	0.16749101618029774	0.5841047935412038	0.03402181013681297	0.06337866148302734	0.7585999999999999	0.5181	0.03592268811894707	0.0596934827942208	0.008148584029960895	0.11341820381060976	0.4502153715251689	0.4880195133371729	0.0019374110008625201	0.026606180086873345	0.05093310288722715	0.004978065256424885	0.04784211424373275	0.9521578857562673
ITALY	44586	0.05700220983708426	0.9429977901581383	0.05680990531682447	0.9431900946831755	1.9512942452555683e-05	1.9512942452555696e-05	0.1643381279823221	0.596223111191467	0.03403226498151106	0.06464995289062697	0.7595000000000001	0.5253	0.03613391983857368	0.06298209952774443	0.008090831701082782	0.11137883270968651	0.4564330974211878	0.49502155499988165	0.0019195613081826976	0.026595911065199863	0.051908299150790656	0.005031464765230454	0.0440446269720699	0.9559553730279301
ITALY	44587	0.05384159011156151	0.9461584098263472	0.05361131794489948	0.9463886820551005	1.8875821117748202e-05	1.899942900388544e-05	0.1610773920116876	0.6082657243957824	0.03418213583127541	0.06819083516499744	0.7602	0.5325	0.036295330571674486	0.0656523462612813	0.00801885263349375	0.1092574515687094	0.46235643606318405	0.5017243097028264	0.0019146561009428442	0.02669967524887994	0.054734131163179656	0.005289849400894533	0.04057274491184948	0.9594272550881505
ITALY	44588	0.05081225449749618	0.9491877448881987	0.05080213903743316	0.9491978609625669	1.841912975808039e-05	1.8419129758080384e-05	0.1575639624058783	0.6204377146892369	0.03427653113409954	0.0710543427965883	0.7612000000000001	0.5398	0.03643450224114873	0.06809801038839546	0.007917958252894841	0.10694833487765844	0.46826470279709054	0.508420365977713	0.0019048842543299982	0.026758348200436516	0.05700435126244675	0.005483777608117048	0.03743160938248358	0.9625683906175164
ITALY	44589	0.04786423777938949	0.9521357575030154	0.04758159653952025	0.9524184034604798	1.7806864891294805e-05	1.7946619229421043e-05	0.1546321572331288	0.6328088998854563	0.034345527915926495	0.07366976723708368	0.7622	0.5466	0.03655600139257003	0.07036764999962543	0.007866575953709268	0.10505428648900302	0.47425081817388665	0.5152071630895537	0.0018930318832291685	0.026796524492470372	0.05906993637811618	0.005652952705476577	0.03458083778969445	0.9654191622103055
ITALY	44590	0.04496898612184156	0.9550309852229731	0.04458856911228212	0.9554114308877178	1.725444600654619e-05	1.7403920677595268e-05	0.15303807109428713	0.6449671612350283	0.034394108631265956	0.07608998062214527	0.763	0.5505	0.03666496468847004	0.0725351941849097	0.007852365249365738	0.10403817821689486	0.47975620360442306	0.5214994495031484	0.001879577225298303	0.026818295075169658	0.060974335861482744	0.005802487150949249	0.031984629043406265	0.9680153709565937
ITALY	44591	0.04213276022640716	0.957867099634027	0.04180602006688963	0.9581939799331104	1.6733082754472848e-05	1.689304314434552e-05	0.15032302336427375	0.655253339041942	0.034427877318064445	0.07839551347322542	0.764	0.5564	0.03674251839525271	0.07418224472760286	0.0077847841444443735	0.10226416503732924	0.48254780296914	0.5249567857849664	0.0018650486152567687	0.026828251697795635	0.06278349230154422	0.005939931906805895	0.02960791849940303	0.970392081500597
ITALY	44592	0.0393997828490147	0.9605996558116732	0.03917348256564787	0.9608265174343521	1.618906415950595e-05	1.6359636377266015e-05	0.1480156576510086	0.6670216925436326	0.03442626208752988	0.080130162669916	0.765	0.5619	0.03678274126800827	0.07509669149677443	0.007750505959619905	0.10077968661568215	0.4871880449025162	0.5303586932783434	0.0018475975204057427	0.026809629420432045	0.0641254753002675	0.006024143484599066	0.02743825371919706	0.9725617462808029
ITALY	44593	0.03683967182490583	0.9631584554541267	0.0367094206103494	0.9632905793896506	1.562634904346574e-05	1.5807360567742164e-05	0.14599332194406026	0.6786354260702776	0.034382816220644936	0.08106270973186191	0.7659999999999999	0.5668	0.03686974553314422	0.07721792824226657	0.007723958068222046	0.09948208242649388	0.4914415601784015	0.5353638668766101	0.0018266779139287429	0.02675720778470921	0.0648123842143486	0.006034874733809542	0.0254475464200401	0.9745524535799599
ITALY	44594	0.034524259903197164	0.9654704491572956	0.034467120181405894	0.9655328798185941	1.5079143403933284e-05	1.5270380625382945e-05	0.14411688092044067	0.6899536025122455	0.03438924840367335	0.08330753109640152	0.767	0.5714	0.036942563229303185	0.07912171772485319	0.007701223745603549	0.09827998793518067	0.495122486698848	0.5397773228198531	0.0018106379594123143	0.026745831721890743	0.06656971388690158	0.006164513826158771	0.023611397229343023	0.976388602770657
ITALY	44595	0.03250586140580085	0.9674812677891947	0.032497678737233054	0.9675023212627669	1.4583517120912957e-05	1.4784758665835987e-05	0.14227325711667102	0.7011782962051638	0.034379087541311255	0.08531165792590803	0.7681999999999999	0.5759000000000001	0.03700716295887651	0.08092824826602844	0.007678853446220849	0.09709888338683703	0.49851044432524555	0.5438917595247578	0.001793396929951174	0.026721223184166018	0.06812930183990762	0.006270935654923821	0.021928272515670866	0.9780717274843291
ITALY	44596	0.030806813414445012	0.969165784428448	0.030403800475059382	0.9695961995249406	1.3991381906565375e-05	1.4203038386343789e-05	0.1408244551113401	0.712445258205021	0.034358846498227506	0.08720607502676087	0.7695000000000001	0.58	0.03706149422970024	0.08254532544853838	0.007688876304056823	0.0961983210699168	0.5017917198760652	0.5479022498225593	0.0017755600816768157	0.026688709820565606	0.06959828771913011	0.0063663044977334896	0.020382537726755356	0.9796174622732446
ITALY	44597	0.02942081524614564	0.9705273131831123	0.029197080291970802	0.9708029197080292	1.3779785471145021e-05	1.4002429800526e-05	0.14055597066161274	0.72354712986572	0.034326295294911505	0.08889021562472499	0.7704000000000001	0.5819	0.03710905210330603	0.08404147057912462	0.007742935028782046	0.09608363488769495	0.5046871265319011	0.5515161863300255	0.0017569332751987763	0.026646480562752813	0.07089479480824627	0.006441663289552012	0.01895970677466996	0.98104029322533
ITALY	44598	0.028319267068900932	0.9715921065683322	0.02798600699650175	0.9720139930034982	1.3581215595984043e-05	1.3816633635376322e-05	0.13916391652894086	0.7332391453257149	0.034285250471157824	0.09043874599725066	0.7714	0.5852	0.0371475259266997	0.08531063651262238	0.007720407486086144	0.09518618872188495	0.505521893911014	0.5529782355444277	0.0017378722801873637	0.026597658503433423	0.07207998598228049	0.0065040353652227375	0.017643262968156992	0.982356737031843
ITALY	44599	0.0274565526489299	0.972404829109419	0.02729145211122554	0.9727085478887745	1.366973674195995e-05	1.366973674195994e-05	0.137976731232553	0.7439848601650836	0.03423319906596761	0.09173601502826394	0.7725	0.5882999999999999	0.03716704203577441	0.08598020530766858	0.00771436908260483	0.0944339936133455	0.5076480725689339	0.5557998930481828	0.0017181551789317846	0.02654019960977832	0.07305970532937257	0.006543121922942091	0.01642884462379335	0.9835711553762067
ITALY	44600	0.026773684739864415	0.9730252109897004	0.026680896478121666	0.9733191035218783	1.385753801560588e-05	1.3857538015605877e-05	0.13705955033376785	0.7546935327910848	0.03415938393218144	0.09237578921798902	0.7735	0.5911	0.03721362916597367	0.08763014115210455	0.007726749233869909	0.09386991726749762	0.5095753449876761	0.5584202468849311	0.0016968163935339579	0.026465338437326374	0.07350292047336209	0.006522445178462078	0.015305438109700864	0.9846945618902991
ITALY	44601	0.026202676996297865	0.9735234062499212	0.02615470228158041	0.9738452977184195	1.4158424909384051e-05	1.4451410043965854e-05	0.13608868209618816	0.7652946513706501	0.034113994192234945	0.09408059096565621	0.7744	0.5938	0.037249850329835583	0.08894651228112398	0.007726302933736807	0.09325927149184693	0.5112107507013105	0.560741772956726	0.0016784209117005166	0.026414031449341104	0.07481534209691032	0.006598737375577357	0.014261261672176784	0.9857387383278232
ITALY	44602	0.025672354291522384	0.973973569828635	0.025131502045587374	0.9748684979544127	1.4302551203814887e-05	1.4626399848821618e-05	0.13501686106245056	0.7759236876434187	0.03405621738346307	0.09541776406255878	0.7754000000000001	0.5965	0.037282922991993865	0.09017528027008301	0.007711865079374911	0.09257118441576796	0.5127405996077637	0.5629595490964837	0.0016592357446818416	0.026352953074747977	0.07582721800426848	0.006641046577846449	0.013296557040289647	0.9867034429597104
ITALY	44603	0.0251140582926056	0.9744475830789437	0.02470660901791229	0.9752933909820877	1.4847140445011449e-05	1.556977640784742e-05	0.1341658449976362	0.7866489073124191	0.03399392933177676	0.09665545491131518	0.7766	0.599	0.03731161922680687	0.09126397567931917	0.007714594430724728	0.09203904246707267	0.5142579596143614	0.5651710614706277	0.0016399840350764649	0.026288537114396153	0.07675769733344259	0.006674092477551056	0.012403331515078442	0.9875966684849216
ITALY	44604	0.02446621797507171	0.9750102357494849	0.024262295081967214	0.9757377049180328	1.5503609499637105e-05	1.5911932469596513e-05	0.1341891351231562	0.7973325270620049	0.033925797857781596	0.09773642847565425	0.7772	0.6002000000000001	0.037337504389712305	0.09226834280059139	0.007764054012241406	0.09210314010329848	0.5155766328210982	0.5671811946354831	0.0016205459153874574	0.0262196977549519	0.07756022166589094	0.006692817031577017	0.011574920544119793	0.9884250794558802
ITALY	44605	0.023678627495780764	0.9757150265341304	0.023044692737430168	0.9769553072625698	1.5700135635952518e-05	1.616434310951771e-05	0.13320463870342789	0.8072141338159512	0.03385353644298347	0.0987214373154658	0.778	0.6021	0.03735871919561175	0.09311378008568665	0.0077186838908748	0.091439005070573	0.5156730898058375	0.5679172040895522	0.0016010787827491172	0.02614783481655499	0.07828453121510551	0.006702909567667456	0.010803560250426503	0.9891964397495735
ITALY	44606	0.022717323894755073	0.9765994356041506	0.022288261515601784	0.9777117384843982	1.614235850763074e-05	1.719238749300321e-05	0.13235066308192756	0.8176615519844683	0.0337751250334069	0.09952912786898409	0.7787999999999999	0.6042000000000001	0.03737000633707273	0.09357888447284154	0.007699162395814654	0.09088275216730102	0.5164096316234785	0.569329918543301	0.0015813999429972593	0.026071300890351982	0.07886438709449596	0.006697119601714284	0.010087389940903746	0.9899126100590963
ITALY	44607	0.021568933668007863	0.9776804592003735	0.021209740769835034	0.9787902592301649	1.6282531747875683e-05	1.6872047510169224e-05	0.13170331273878338	0.8283362209690942	0.03368483971997097	0.09991812611611604	0.7795000000000001	0.6059	0.037396733520906174	0.09472786455376814	0.007685706605173272	0.09046243082624526	0.5173202477977716	0.5709314153687259	0.0015609936471212913	0.025985429895800292	0.0791031252983113	0.006653800269649772	0.009421196496964157	0.9905788035030358
ITALY	44608	0.020242172577215105	0.9789525595053019	0.019769357495881382	0.9802306425041186	1.5936544853207285e-05	1.658662921154902e-05	0.1309530498387001	0.8388261085595894	0.033610344789891486	0.10104866077716605	0.7802	0.6076	0.03741812435388922	0.09569747203346307	0.0076585055460268	0.08996368274309438	0.5178463332072321	0.5721364220992371	0.0015423737778031148	0.025912794728036228	0.07994754745659831	0.006678486547187822	0.008799421242796202	0.9912005787572038
ITALY	44609	0.018765750320675616	0.980388981292091	0.018787361229718188	0.9812126387702819	1.5715843164104672e-05	1.64159125414148e-05	0.13016504502610496	0.8494034942147721	0.033528994259274136	0.10197947517496446	0.7809999999999999	0.6093999999999999	0.037437591118183025	0.09663892427422499	0.0076304922029481834	0.08944040124236177	0.5183604240081672	0.5733350972277285	0.0015234667951225683	0.025834901540719487	0.08062907092801552	0.006685088685822185	0.008221810602679458	0.9917781893973205
ITALY	44610	0.017183996122265795	0.9819455703119498	0.016622922134733157	0.9833770778652668	1.4251990737938057e-05	1.572422124793353e-05	0.12954438295513757	0.8601373026245366	0.033444516008718145	0.10287541763345082	0.7818	0.6111	0.03745428422749384	0.09751103117920673	0.007618362940431765	0.08903818025007355	0.5189555120310697	0.5746248934944129	0.001504613641366037	0.02575479431355018	0.08128238717443856	0.006688768786082682	0.007684501862610382	0.9923154981373896
ITALY	44611	0.015550931507923712	0.9835666957002281	0.015030946065428824	0.9849690539345711	1.3067259272998718e-05	1.382351268489424e-05	0.12941389559317124	0.8708904162563419	0.03335599130786095	0.10369155342420122	0.7823	0.6118	0.037468709198244986	0.09833531768568567	0.0076203113539957705	0.08895811617548363	0.5194453224684291	0.5758106616385955	0.0014857301484873056	0.02567172271912504	0.08187088807992872	0.006685500315284838	0.007184163753993444	0.9928158362460066
ITALY	44612	0.01392205043161512	0.9851939982946175	0.013286093888396812	0.9867139061116031	1.1570913284533815e-05	1.3090200464904547e-05	0.12861807177080128	0.8810410485559932	0.033263979088014324	0.10445132873450691	0.7829	0.6132	0.0374795806228819	0.09902291451563967	0.007570622254886075	0.08840824460029961	0.518992363782968	0.5760146671608942	0.00146686698936255	0.02558614270409638	0.0824137903928972	0.006677499498413589	0.006717187694344706	0.9932828123056553
ITALY	44613	0.012344845953274413	0.9867766841346396	0.012313104661389622	0.9876868953386104	1.0677450352312164e-05	1.1429947329988424e-05	0.12794138438285627	0.8917525923710995	0.03316708595490707	0.10505783879590927	0.7835	0.6146	0.037485227165251836	0.09942249212680455	0.00753577050123301	0.08794808869801894	0.519179496769334	0.5768950673929487	0.001447897390862672	0.02549691716339263	0.08283212045517248	0.006656057056142211	0.006282225719354773	0.9937177742806452
ITALY	44614	0.010852527023674422	0.9882786644376149	0.010443864229765013	0.9895561357702349	8.979041670091231e-06	9.71874743157718e-06	0.1273209591110423	0.9025483315223788	0.03306349824710168	0.10534610708285802	0.7841	0.6159	0.03749752488103808	0.10040550149378309	0.007502904295600297	0.08752527959302586	0.5193546076110571	0.577768894729303	0.001428658119957982	0.02540256780182186	0.08299149433541478	0.0066064113757861136	0.0058763951866225295	0.9941236048133775
NETHERLANDS	44522	0.9875043664372803	0.012495633562714043	0.9877597495018503	0.01224025049814973	3.518656563214597e-06	3.43967807197712e-06	0.4034219596345943	0.008355721673073505	0.0442199080216372	3.220100597315212e-05	0.6747714285714286	0.011085714285714286	0.04692147799703144	4.29369112475439e-05	0.016060622246670306	0.26961497561080977	0.008707562553650045	0.009248357442792182	0.0026311339249354654	0.034694410264546255	2.620660463038787e-05	2.8580768038388528e-06	0.9895902428404934	0.010409757159506662
