time	x_wt	x_voc	x_alpha	x_delta	x_ba1	x_ba2	x_ba45	R_wt	R_vac	R_boost	R_alpha	R_delta	R_omi	R_ba1	R_ba2	R_ba45	C_av	C_dv	C_ov	C_wtv	C_ov0	C_dv0	C_ab	C_db	C_ob	C_a2b	C_a45b	C_wtb	C_aa	C_da	C_oa	C_wta	C_ad	C_dd	C_od	C_wtd	C_ao	C_do	C_wto	C_oo	C_a1a1	C_a2a1	C_a45a1	C_a1a2	C_a2a2	C_a45a2
44353	0.02539076013609801	0.11975720638638776	0.6751374124813102	0.17971462099620403	0.0	0.0	0.0	0.014265428517030491	0.18908965873148845	0.0008261204155559417	0.013462894973200518	0.00020916967119149327	3.930909914111778e-09	3.930909914111778e-09	0.0		0.2013295009954462	0.17296420562501702	0.020321541505496695	0.21952500693179502	0.020347139943092844	0.17345616288202237	0.001082654452128625	0.00104747856319005	0.0009214168096022167	0.0009415264542499	0.0006891109092968333	0.0011087486623551667	0.013462894973200518	0.008071296579497069	0.0006204010982089333	0.010524426620326042	0.0001274639591789972	0.00020916967119149327	1.7777457998429857e-05	0.0001344874701941863	1.6588067453877542e-10	2.1338824414263535e-10	1.0590232984974809e-10	3.930909914111778e-09	3.930909914111778e-09	2.4590960368279688e-09	1.5276129674293154e-09	0.0	0.0	0.0
44354	0.02546184684836554	0.11924450889766659	0.6609815069852389	0.194312137268729	0.0	0.0	0.0	0.014146817501523459	0.19215946674887133	0.0008295932513216167	0.013435433199976457	0.00021331122064493984	3.917048059650257e-09	3.917048059650257e-09	0.0		0.20462556857129446	0.1757457207570794	0.020631810097137642	0.22317309549166645	0.020657443996337368	0.17624086626161317	0.0010891661204364333	0.0010534800615877333	0.0009258488911681333	0.0009461842109070334	0.0006914774980847582	0.0011156618396660084	0.013435433199976457	0.008026414217842308	0.0006137322082647166	0.010482812697235333	0.00012978075685270014	0.00021331122064493984	1.805701248174342e-05	0.00013695206066202542	1.6357255153002884e-10	2.104470537260756e-10	1.0441123872820232e-10	3.917048059650257e-09	3.917048059650257e-09	2.440414909498293e-09	1.5120883661771969e-09	0.0	0.0	0.0
44355	0.025476520709544117	0.11868093184936156	0.6459170892059928	0.20992545823510153	0.0	0.0	0.0	0.014028863218717316	0.19589837207789595	0.000840448306775525	0.013419221215510932	0.00021991589184947098	3.903084324154307e-09	3.903084324154307e-09	0.0		0.20861639401427312	0.1791601181209517	0.021045057521042677	0.22755159124830926	0.021070508990543742	0.1796544847638444	0.0011038834149289167	0.00106759271664655	0.0009380098297742833	0.0009586370751140583	0.0007006143373755667	0.0011308479705146918	0.013419221215510932	0.007990368038830374	0.0006081641339935666	0.0104512959541868	0.00013377911775745317	0.00021991589184947098	1.860750410347087e-05	0.00014117426531307515	1.612955028191318e-10	2.075446949482905e-10	1.029407123046955e-10	3.903084324154307e-09	3.903084324154307e-09	2.421750004150288e-09	1.4966569049139451e-09	0.0	0.0	0.0
44356	0.025422617864285086	0.11798890565909712	0.6302407646421553	0.2263477118344625	0.0	0.0	0.0	0.013911361465663042	0.20073026530027774	0.0008438538965192085	0.013399714464153367	0.00022738065177942634	3.889019052020584e-09	3.889019052020584e-09	0.0		0.21374031686219816	0.1836101755263467	0.021627864628615958	0.23311789249801454	0.021653133630233513	0.184103719800931	0.0011103726438445665	0.00107355975935545	0.0009423820557473333	0.0009632375880275749	0.0007029123397537832	0.0011377495125605916	0.013399714464153367	0.007952057493952424	0.0006024118781429166	0.010416965039956502	0.00013835131373218942	0.00022738065177942634	1.9247918778172816e-05	0.00014599738966272212	1.5904913885289033e-10	2.0468070190082367e-10	1.0149047897415169e-10	3.889019052020584e-09	3.889019052020584e-09	2.40310323490652e-09	1.481319340262632e-09	0.0	0.0	0.0
44357	0.025299061947612934	0.11708908387227061	0.6142100501036388	0.24340180407647757	0.0	0.0	0.0	0.013794366359096241	0.20521116394750238	0.0008472317128289499	0.01337997960396514	0.00023582544037613015	3.874852613884555e-09	3.874852613884555e-09	0.0		0.21850328969730068	0.18772428909979053	0.022150230847119978	0.23831082742399726	0.02217552324295996	0.18822077112049915	0.0011168512941024918	0.001079510776999075	0.0009467280420087416	0.0009678127349569666	0.00070518517038985	0.0011446455175704168	0.01337997960396514	0.007913828659017316	0.0005967456559003	0.0103825467140546	0.00014357738880336462	0.00023582544037613015	1.9990571894903826e-05	0.00015150529256277194	1.5683307416407835e-10	2.0185461298075425e-10	1.0006027038230976e-10	3.874852613884555e-09	3.874852613884555e-09	2.3844765084429963e-09	1.4660764003530505e-09	0.0	0.0	0.0
44358	0.025114980115096348	0.1159233569410084	0.5979162973544687	0.2610453655894266	0.0	0.0	0.0	0.013678128147761351	0.2092396191525794	0.0008579916305963749	0.013371485602179975	0.00024701498698863534	3.860585406862295e-09	3.860585406862295e-09	0.0		0.22280131735194467	0.1914051527811164	0.022595701946225757	0.2430236189941539	0.02262080902275086	0.19190069704734194	0.0011315351879501335	0.001093572461192275	0.0009588025186911001	0.0009801825758634665	0.000714228425083875	0.0011598142512341916	0.013371485602179975	0.007884419619702642	0.00059216735616715	0.010358215788243334	0.0001506666993252662	0.00024701498698863534	2.103022957223799e-05	0.00015896179668401747	1.54646927351253e-10	1.9906597088756123e-10	9.864982139636472e-11	3.860585406862295e-09	3.860585406862295e-09	2.3658717232189035e-09	1.4509287848937016e-09	0.0	0.0	0.0
44359	0.024884326592078666	0.11446757973750699	0.581258834519829	0.27938925915058527	0.0	0.0	0.0	0.013561919816963074	0.21181869523724497	0.0008613019721267083	0.013348129129044317	0.00025640653206244763	3.84621785478149e-09	3.84621785478149e-09	0.0		0.22560217293050336	0.1937067209862577	0.02280774416865031	0.24617658303786907	0.022832666036725884	0.19420128558323013	0.0011379906304760667	0.001099488041072675	0.0009630879219240832	0.0009846996567846667	0.0007164330222590916	0.0011666981686210083	0.013348129129044317	0.007843926371534658	0.0005863812365688249	0.010320809301518942	0.00015649171558926563	0.00025640653206244763	2.1859252653670417e-05	0.00016509994478739286	1.5249032105794344e-10	1.963143226187209e-10	9.725887007558645e-11	3.84621785478149e-09	3.84621785478149e-09	2.3472907687134554e-09	1.4358771652590218e-09	0.0	0.0	0.0
44360	0.024619494635097414	0.11273196846081603	0.564026448070579	0.2986220888335076	0.0	0.0	0.0	0.013445856735694735	0.2135307180715608	0.0008645844374021917	0.013312218486055983	0.0002621989046494252	3.8317504084011654e-09	3.8317504084011654e-09	0.0		0.22750769064694065	0.19518298123786293	0.022881121849293765	0.24839756087719103	0.022905858653823826	0.19567652478403982	0.0011444351054568666	0.0011053871021373	0.0009673467305281084	0.0009891909680205667	0.0007186126328458917	0.0011735763188872	0.013312218486055983	0.007794144207522543	0.0005796031169817667	0.010272396263351533	0.00015982040783141198	0.0002621989046494252	2.2280119128416045e-05	0.00016863194962483054	1.5036288195123918e-10	1.935992194640771e-10	9.588715764192753e-11	3.8317504084011654e-09	3.8317504084011654e-09	2.3287355246704767e-09	1.4209221845915374e-09	0.0	0.0	0.0
44361	0.024326475462445485	0.11075467980625227	0.5460184683143571	0.3189003764169451	0.0	0.0	0.0	0.013330115083601782	0.21687625957743276	0.0008678390419340834	0.013272943380133817	0.0002670214953837349	3.81718354561982e-09	3.81718354561982e-09	0.0		0.23110466118678377	0.1982095365795439	0.023213412740155707	0.25238849523172174	0.02323796465913355	0.19870201823279335	0.001150868489032875	0.0011112694920388333	0.00097157886259885	0.0009936564079242	0.0007207673776042168	0.0011804486273458666	0.013272943380133817	0.007742103969240616	0.0005726480870566333	0.010221145922610407	0.0001624686653661131	0.0002670214953837349	2.258938431841345e-05	0.00017145405205031496	1.482642406998066e-10	1.909202169990314e-10	9.453442845062956e-11	3.81718354561982e-09	3.81718354561982e-09	2.3102078603513698e-09	1.4060644579185913e-09	0.0	0.0	0.0
44362	0.024002263075709157	0.10859272051105917	0.5271276915597279	0.34027732485350376	0.0	0.0	0.0	0.01321503781094599	0.22081101773422385	0.0008710658041376916	0.013242239674764122	0.0002751251654440169	3.802517771671522e-09	3.802517771671522e-09	0.0		0.23531336162744984	0.20179350365159676	0.023636432929559973	0.25702243688021625	0.023660800173137136	0.20228488311514284	0.0011572906564143834	0.00111713505807605	0.0009757842386248083	0.0009980958769384917	0.0007228973792525751	0.00118731501847365	0.013242239674764122	0.007696906505553959	0.000566561870760275	0.010177651281181433	0.00016735874518184661	0.0002751251654440169	2.32602267158829e-05	0.0001766192019146276	1.461940319513619e-10	1.8827687507658788e-10	9.320042996083958e-11	3.802517771671522e-09	3.802517771671522e-09	2.2917096337970733e-09	1.3913045722833053e-09	0.0	0.0	0.0
44363	0.023634472871565202	0.10631031826981556	0.5073473551307411	0.36270785372787817	0.0	0.0	0.0	0.013100368978514375	0.22560414091131856	0.000874264745327475	0.013206781581215606	0.0002833644210635567	3.787753619309607e-09	3.787753619309607e-09	0.0		0.2404119330664564	0.2061907542876182	0.024192330113274905	0.26258915707040237	0.02421666581007027	0.20668417930123914	0.0011637014818868918	0.0011229836472193167	0.0009799627815180831	0.0010025092776328084	0.000725002762431475	0.0011941754159050166	0.013206781581215606	0.007648385327579349	0.0005601686898455666	0.01013008530625164	0.00017232130590973257	0.0002833644210635567	2.3939377176241133e-05	0.00018186173616836342	1.4415189430962343e-10	1.8566875781829449e-10	9.188491270624544e-11	3.787753619309607e-09	3.787753619309607e-09	2.2732426910996044e-09	1.376643086889408e-09	0.0	0.0	0.0
44364	0.023203155645026792	0.10396535643838464	0.48671937497512946	0.3861121129414592	0.0	0.0	0.0	0.01298625732749035	0.2299313640306683	0.0008848457567966839	0.01317364533453805	0.0002936188777142774	3.7728916489775935e-09	3.7728916489775935e-09	0.0		0.2450312799957968	0.21014235711380702	0.024669488432665893	0.2676602305760332	0.024693824277293743	0.21063816726041917	0.0011783167817899615	0.0011369419483765529	0.0009918692346744245	0.001014716681446425	0.0007338791343873838	0.0012093080801731694	0.01317364533453805	0.0076019432193806585	0.00055409077444495	0.010084732682880267	0.0001786469613283406	0.0002936188777142774	2.483542530668226e-05	0.00018853013563575015	1.421374703107724e-10	1.8309543360412158e-10	9.058763026574043e-11	3.7728916489775935e-09	3.7728916489775935e-09	2.25480886568382e-09	1.3620805332595885e-09	0.0	0.0	0.0
44365	0.022684728171746507	0.10159822313579436	0.4652805346497831	0.41043651404267595	0.0	0.0	0.0	0.012872568356845367	0.23372404906219832	0.0008953870443163696	0.013137361426493008	0.0003034294823938722	3.7579324489669346e-09	3.7579324489669346e-09	0.0		0.24910073145442477	0.21358282023702416	0.025057357691496668	0.2721625377629835	0.02508150492657096	0.2140773527249872	0.0011929187983040596	0.0011508800303635784	0.0010037408656988036	0.0010268908128174227	0.0007427129055200491	0.0012244337989002173	0.013137361426493008	0.007553411485548285	0.0005478458764151499	0.010036742113172983	0.0001846413153260726	0.0003034294823938722	2.5672955560291915e-05	0.00019485460644043558	1.4015040639944432e-10	1.8055647506131294e-10	8.93083392341247e-11	3.7579324489669346e-09	3.7579324489669346e-09	2.2364099775999152e-09	1.3476174154069796e-09	0.0	0.0	0.0
44366	0.02205760623872958	0.09922852378521453	0.44306123492357335	0.4356526350524825	0.0	0.0	0.0	0.01275935422752108	0.23626717271469513	0.0008984786358130457	0.013097681652382632	0.0003139099912062675	3.742876635561238e-09	3.742876635561238e-09	0.0		0.2518796786599615	0.2158339235090491	0.02524417746267331	0.27532093826180487	0.025268137009239966	0.21632714665258343	0.0011992914361073379	0.0011566708564478309	0.0010078226887610777	0.0010312113247519013	0.0007447085591289274	0.0012312741439548355	0.013097681652382632	0.0075026106850263835	0.0005414140044023584	0.00998590010403965	0.00019107058942521827	0.0003139099912062675	2.657630395132598e-05	0.0002016355642386307	1.3819035290427616e-10	1.78051459052248e-10	8.804679919285476e-11	3.742876635561238e-09	3.742876635561238e-09	2.218047832827265e-09	1.3332542100194148e-09	0.0	0.0	0.0
44367	0.02130842773047973	0.09686077488961757	0.42014456749221124	0.46168622988769153	0.0	0.0	0.0	0.012646512307796067	0.23792678426870342	0.000901542249480216	0.013055381074796068	0.00032237808669315836	3.727724853166588e-09	3.727724853166588e-09	0.0		0.25374627850307174	0.21724411281205014	0.025290108261282515	0.2775297215740277	0.02531388215161166	0.2177360086735098	0.0012056521718964341	0.0011624440089608907	0.0010118771978368853	0.0010355052207593875	0.0007466797786541954	0.001238108158236258	0.013055381074796068	0.007450141220951158	0.00053486487786845	0.009932901012059443	0.0001960907744262352	0.00032237808669315836	2.724699067595398e-05	0.00020694651174915128	1.3625696401303343e-10	1.7557996666135243e-10	8.680277268084723e-11	3.727724853166588e-09	3.727724853166588e-09	2.1997242225901346e-09	1.3189913666560673e-09	0.0	0.0	0.0
44368	0.020436770625852887	0.09449380723846726	0.3967365414711771	0.4883328806645028	0.0	0.0	0.0	0.012534031460536568	0.24107435886435205	0.000904577919002523	0.013007916163533001	0.00032748363514769176	3.7124777744276312e-09	3.7124777744276312e-09	0.0		0.25715374230924865	0.22006638652734123	0.025572302764331006	0.28135125845323866	0.025595891387761405	0.2205569182338408	0.0012120008747661714	0.0011681993325641325	0.0010159043263729337	0.001039772412639278	0.0007486266971633841	0.0012449357607568125	0.013007916163533001	0.007394074171426291	0.0005279771564645501	0.00987549491974256	0.00019878023598045638	0.00032748363514769176	2.7537814139516197e-05	0.00020982390879976706	1.3434989774733883e-10	1.7314158318109098e-10	8.557602516534617e-11	3.7124777744276312e-09	3.7124777744276312e-09	2.181440922685791e-09	1.3048293079560838e-09	0.0	0.0	0.0
44369	0.019455948365585014	0.09212617186328055	0.37318096937180256	0.5152369103993318	0.0	0.0	0.0	0.012422170985317582	0.24516652509848857	0.0009075856809242925	0.012965530389056908	0.0003386240067622	3.697136100329048e-09	3.697136100329048e-09	0.0		0.26154056088189775	0.2237837411096557	0.026002164894386393	0.28619989505718463	0.026025568666708992	0.22427287236639773	0.0012183374129184305	0.0011739366717430403	0.0010199040103991226	0.0010440128145136488	0.0007505494494795093	0.0012517568696491861	0.012965530389056908	0.007342225119911709	0.0005216503749279166	0.009822775988713733	0.00020560250188681505	0.0003386240067622	2.849632285924293e-05	0.00021702002262761672	1.324688159370262e-10	1.7073589809707928e-10	8.436632501286162e-11	3.697136100329048e-09	3.697136100329048e-09	2.1631996928255193e-09	1.2907684298588293e-09	0.0	0.0	0.0
44370	0.018389031622040128	0.08975427672817311	0.3498933577547533	0.5419633338950335	0.0	0.0	0.0	0.012310822331548815	0.24990844041246577	0.000910565574638148	0.012921302643282133	0.0003501838873805666	3.6817005602820994e-09	3.6817005602820994e-09	0.0		0.26660152701131684	0.22811614661447707	0.026531919892709463	0.2917562625557584	0.026555312974373402	0.22860728925139817	0.0012246616536703188	0.0011796558708365896	0.0010238761885539309	0.0010482263428597302	0.0007524481721438507	0.0012585714021611267	0.012921302643282133	0.007289313035277725	0.0005152724088525666	0.009768601844400116	0.000212684348862616	0.0003501838873805666	2.949159794218664e-05	0.0002244897136497415	1.3061338419414008e-10	1.6836250507234764e-10	8.317344346018663e-11	3.6817005602820994e-09	3.6817005602820994e-09	2.1450022759890514e-09	1.2768091018353378e-09	0.0	0.0	0.0
44371	0.01726216550082459	0.08736769148921764	0.32725201011031296	0.5681181328996447	0.0	0.0	0.0	0.012200073020669916	0.2540552166188703	0.0009209275094582795	0.012879099519850867	0.00036594810357106665	3.6661719121959044e-09	3.6661719121959044e-09	0.0		0.27105011923007777	0.2318796118018062	0.026962325100815702	0.2966790195633612	0.02698553179370478	0.23236925392550858	0.0012391894064358027	0.0011934836163070243	0.0010355756201387023	0.0010602330832488844	0.0007611184840992453	0.0012736576123970067	0.012879099519850867	0.0072382888942645164	0.0005091817288516916	0.009716406608401607	0.00022262411849729513	0.00036594810357106665	3.094341249139518e-05	0.00023494788080852862	1.2878327188660294e-10	1.6602100193079208e-10	8.199715458550055e-11	3.6661719121959044e-09	3.6661719121959044e-09	2.126850397792861e-09	1.2629516671305949e-09	0.0	0.0	0.0
44372	0.016098890316773903	0.0849493141590697	0.3055143548531041	0.5934374406710524	0.0	0.0	0.0	0.012089789708500132	0.2578627687132543	0.0009238398420274254	0.012834719137924049	0.0003817511899862833	3.6505509425331406e-09	3.6505509425331406e-09	0.0		0.27515026019895544	0.2353181632998793	0.027335507348841517	0.3012424037031561	0.02735852817706104	0.2358062704488315	0.0012454869635423335	0.0011991631324740697	0.0010394847708076298	0.0010643856077638184	0.0007629513265162516	0.0012804579437617764	0.012834719137924049	0.007185949572518926	0.0005030072081610166	0.009662463432729092	0.00023254939549969926	0.0003817511899862833	3.2384209488510415e-05	0.0002453945220587043	1.2697815211157033e-10	1.637109906398415e-10	8.083723527956496e-11	3.6505509425331406e-09	3.6505509425331406e-09	2.1087457658727966e-09	1.2491964430162101e-09	0.0	0.0	0.0
44373	0.01491779798940522	0.08248297596154189	0.284800133135061	0.6177990929139919	0.0	0.0	0.0	0.011980024066414552	0.26079803107632726	0.0009267243065680489	0.012788523290993267	0.0003982714776788417	3.634838466349842e-09	3.634838466349842e-09	0.0		0.2783502680779646	0.23792569944266953	0.027567666332142526	0.30486986443035363	0.027590501842689092	0.23841223775075718	0.0012517717960830125	0.0012048240003587213	0.0010433661492511104	0.0010685109331768365	0.0007647603926754519	0.0012872514336701752	0.012788523290993267	0.007132577375252159	0.0004967811672261416	0.009607098373980308	0.00024292601653184997	0.0003982714776788417	3.3889463790623325e-05	0.00025631633014377926	1.251977016684938e-10	1.6143207729237736e-10	7.969346521701859e-11	3.634838466349842e-09	3.634838466349842e-09	2.0906900692814613e-09	1.2355437210531278e-09	0.0	0.0	0.0
44374	0.01373300972923253	0.07996265885140524	0.2651303518318498	0.6411739795875124	0.0	0.0	0.0	0.01187065175548146	0.26295970224754484	0.0009295809527222116	0.012737823593287225	0.00040791739949835827	3.619035327319023e-09	3.619035327319023e-09	0.0		0.28075186054050466	0.23979650376289943	0.02767596959111461	0.3076671267967969	0.027698620353141332	0.24028143996241644	0.0012580437675976679	0.001210466063486618	0.0010472197037698274	0.0010726089847323747	0.0007665458252881993	0.0012940379956172515	0.012737823593287225	0.00707613065744274	0.0004902687801960334	0.009547931787095043	0.00024853815959746266	0.00040791739949835827	3.461575073137194e-05	0.00026226386210362573	1.234416010319108e-10	1.59183872087934e-10	7.856562682777926e-11	3.619035327319023e-09	3.619035327319023e-09	2.072684977900802e-09	1.2219937673639351e-09	0.0	0.0	0.0
44375	0.012555555923626744	0.07739477273870089	0.24647816111774581	0.6635715102199266	0.0	0.0	0.0	0.011761779111533576	0.2670054430292912	0.0009324098329146234	0.01268531395358701	0.000414690983330425	3.6031423977378177e-09	3.6031423977378177e-09	0.0		0.28510378092691563	0.24345591617369935	0.028083166615643904	0.31250409980808774	0.02810576395360125	0.24394209804600156	0.0012643027407844426	0.0012160891653856035	0.001051045385381493	0.0010766796901754058	0.0007683077686243679	0.0013008175421861314	0.01268531395358701	0.0070186731559800245	0.00048370866519075	0.009487361037986442	0.00025215353467962774	0.000414690983330425	3.50162353613652e-05	0.00026612689986276584	1.2170953432398097e-10	1.5696598931321202e-10	7.745350526855679e-11	3.6031423977378177e-09	3.6031423977378177e-09	2.05473214187023e-09	1.2085468229143852e-09	0.0	0.0	0.0
44376	0.011394550391391624	0.0747907557916062	0.22879610477091278	0.6850185890460894	0.0	0.0	0.0	0.011653603935653192	0.2712967697007438	0.0009426208694216661	0.012638853069681225	0.00043684613411716666	3.5871605785178854e-09	3.5871605785178854e-09	0.0		0.28971229579358465	0.2473459556068497	0.028526116796118675	0.3176139106031348	0.02854868828099484	0.24783371680857955	0.0012787645204837088	0.001229819991858167	0.0010625979658706937	0.0010885431464866605	0.0007768418491955414	0.0013158683227901238	0.012638853069681225	0.0069661957658896665	0.0004777883376088834	0.009432360652117175	0.00026631702865179244	0.00043684613411716666	3.7121023495250686e-05	0.0002810117888227845	1.2000118928678647e-10	1.5477804732193135e-10	7.635688839448425e-11	3.5871605785178854e-09	3.5871605785178854e-09	2.0368331910307173e-09	1.1952031038037184e-09	0.0	0.0	0.0
44377	0.010258310063273036	0.07215568787528498	0.21201735746962377	0.7055686445918182	0.0	0.0	0.0	0.011545979655395425	0.27565984005621463	0.0009527922988597771	0.012591075793852192	0.00046021217162779167	3.5710907991587993e-09	3.5710907991587993e-09	0.0		0.2943982450031805	0.25130075655625345	0.028976394544374503	0.32281065637818723	0.028998779040193847	0.25178676363463504	0.0012932113374701732	0.001243528608958184	0.001074114741504086	0.001100372104003266	0.0007853344963018464	0.0013309111138639018	0.012591075793852192	0.006913076380962193	0.00047185586271817503	0.00937639290529935	0.00028125371777941547	0.00046021217162779167	3.933769568383435e-05	0.00029670980042953627	1.1831625725441417e-10	1.5261966851405754e-10	7.52755667308724e-11	3.5710907991587993e-09	3.5710907991587993e-09	2.0189897343851554e-09	1.1819628015633951e-09	0.0	0.0	0.0
44378	0.009155690719138066	0.06948195269526614	0.19605413738655286	0.7253082191990429	0.0	0.0	0.0	0.011438887613948625	0.27963092593918726	0.000955514179852807	0.012542742666795384	0.00048509543296797506	3.5549340177042127e-09	3.5549340177042127e-09	0.0		0.29868127298648584	0.2548804184476933	0.029360977582120685	0.3275913846917609	0.029383175796156735	0.2553646407713626	0.0012994270851149187	0.0012490879775410484	0.0010778407553754762	0.0011043462419791936	0.0007869902117780963	0.0013376674760222967	0.012542742666795384	0.0068598985289891655	0.00046597755683620005	0.00932013618478326	0.0002971707056654071	0.00048509543296797506	4.169905287372991e-05	0.00031343761693122704	1.1665443312483706e-10	1.5049047931442525e-10	7.420933344509299e-11	3.5549340177042127e-09	3.5549340177042127e-09	2.0012033595753695e-09	1.1688260834638183e-09	0.0	0.0	0.0
44379	0.008097278469568335	0.06675319259427312	0.1808156623080797	0.7443338666280788	0.0	0.0	0.0	0.011332382661034557	0.28326242180749234	0.0009582082611333706	0.012495223255064134	0.000515317658312775	3.5386912206805243e-09	3.5386912206805243e-09	0.0		0.3026154135623966	0.25813494756791855	0.02968889000751659	0.33201231813244847	0.029710902664990307	0.2586173551196049	0.0013056292289115746	0.0012546276778823931	0.0010815385306359568	0.0011082925905118192	0.0007886226972347436	0.0013444164408455495	0.012495223255064134	0.006807707706752642	0.0004602722176539583	0.009264807998519616	0.0003166886386239019	0.000515317658312775	4.4627772869713837e-05	0.0003339337293420019	1.1501541533161205e-10	1.4839011015078912e-10	7.315798431859627e-11	3.5386912206805243e-09	3.5386912206805243e-09	1.9834756323760176e-09	1.1557930928286606e-09	0.0	0.0	0.0
44380	0.007095796718983899	0.06395647403031676	0.1662460209141599	0.7627017083365395	0.0	0.0	0.0	0.0112264560931144	0.2860805450573011	0.0009608746067570175	0.012447256019201401	0.0005492384695421	3.522363423017876e-09	3.522363423017876e-09	0.0		0.30571031893614337	0.2606145527872372	0.029885715525607193	0.335560979927463	0.029907543369048595	0.26109511616517933	0.001311817626861486	0.0012601475529500237	0.0010852080301482978	0.0011122110883191802	0.0007902321035445206	0.0013511579159631068	0.012447256019201401	0.006755542252911333	0.000454627143282	0.009209290503054952	0.0003386661879126917	0.0005492384695421	4.793538625801733e-05	0.00035700711020326975	1.1339890581540946e-10	1.463181954313277e-10	7.212131771906655e-11	3.522363423017876e-09	3.522363423017876e-09	1.96580809620575e-09	1.142863949356391e-09	0.0	0.0	0.0
44381	0.006165283350666892	0.06109483136699054	0.15235871452843436	0.7803811707539082	0.0	0.0	0.0	0.011120922907409908	0.2877195013625893	0.0009635132834610198	0.01239297888049079	0.0005624193491401251	3.5059516679532397e-09	3.5059516679532397e-09	0.0		0.30758591741303576	0.2619734635011392	0.029895815436447107	0.3378371888441771	0.029917711868414017	0.26245774537519356	0.0013179921361881203	0.001265647445904375	0.0010888492195879986	0.0011161016767634753	0.0007918185829710018	0.0013578918080622024	0.01239297888049079	0.006698939564474142	0.0004485285937726666	0.0091483872043565	0.00034630873699568874	0.0005624193491401251	4.8904752249959845e-05	0.00036511134331944204	1.1180460999538969e-10	1.4427437352162805e-10	7.109913457272187e-11	3.5059516679532397e-09	3.5059516679532397e-09	1.948202271655791e-09	1.1300387494486024e-09	0.0	0.0	0.0
44382	0.0053188813429497425	0.058191871797755285	0.13923920354466798	0.797250043314627	0.0	0.0	0.0	0.011015946286031059	0.2916944237070795	0.0009809440948147256	0.012337992841824982	0.00057488288271335	3.4894570269154715e-09	3.4894570269154715e-09	0.0		0.3118810226865101	0.2655487940610219	0.0302762307881017	0.3426469576856656	0.030297940365447428	0.2660311215358228	0.001340584499297046	0.0012873808846137777	0.001107971703517362	0.0011356046332885322	0.0008069732505733483	0.0013811746983773123	0.012337992841824982	0.0066421809775958586	0.0004424713328570083	0.00908707576306656	0.00035342532563305425	0.00057488288271335	4.978523888077968e-05	0.0003726684835983834	1.1023223674044423e-10	1.4225828672117368e-10	7.009123833676122e-11	3.4894570269154715e-09	3.4894570269154715e-09	1.930659656036277e-09	1.1173175665447526e-09	0.0	0.0	0.0
44383	0.004565657555864552	0.05528526672975602	0.1270059893597759	0.8131430863546035	0.0	0.0	0.0	0.01091187555480424	0.2958555341243792	0.0009835037360385868	0.012294551893533394	0.000637306992235175	3.472880599392083e-09	3.472880599392083e-09	0.0		0.3163712292562491	0.26929840915774506	0.030683362076868215	0.3476653101542227	0.03070488564016451	0.2697787549384037	0.0013467274254054392	0.0012928344730978672	0.0011115404967312616	0.0011394252062140798	0.0008084778638971175	0.0013878915475845225	0.012294551893533394	0.006594601613542883	0.0004375261853876999	0.009036227128113599	0.00039482381100832217	0.000637306992235175	5.620367203142977e-05	0.00041604633800310835	1.0868149834031306e-10	1.4026958123936488e-10	6.909743497196349e-11	3.472880599392083e-09	3.472880599392083e-09	1.913181722940501e-09	1.1047004514629252e-09	0.0	0.0	0.0
44384	0.003907872035586433	0.05241309340174057	0.11575042137758011	0.8279286131850928	0.0	0.0	0.0	0.010808221659499165	0.3006024404921624	0.0009860356545125938	0.012245107085871926	0.0006865036188392999	3.4562235127776824e-09	3.4562235127776824e-09	0.0		0.32146946204991705	0.2736023412162251	0.031180698587627412	0.3533225317346202	0.03120217938596576	0.27408372490957494	0.001352855982242155	0.001298267529189494	0.0011150806975909159	0.001143217531052936	0.0008099596827777075	0.001394600505226307	0.012245107085871926	0.006542809809298201	0.00043214502303517505	0.00898026407915265	0.0004269683075899834	0.0006865036188392999	6.108267854586405e-05	0.000449771732489375	1.0715211047659507e-10	1.3830790717109158e-10	6.811753291544317e-11	3.4562235127776824e-09	3.4562235127776824e-09	1.895769921827282e-09	1.0921874327462225e-09	0.0	0.0	0.0
44385	0.003340610488712234	0.04960120723428562	0.10549127644339394	0.8415669058336083	0.0	0.0	0.0	0.010705224495782617	0.3054860488989451	0.0009959497925490534	0.0121975201995455	0.0007557777157490001	3.43948692220387e-09	3.43948692220387e-09	0.0		0.32671257641445106	0.27803249193497653	0.03169522370259737	0.3591376650559929	0.03171651986150981	0.27851183706998645	0.0013671859663785355	0.0013118067383551604	0.0011263470991696486	0.0011548017247444136	0.0008182143447418028	0.001409579811605473	0.0121975201995455	0.006492807659619533	0.00042702011858465833	0.008926168754497359	0.00047276932551428333	0.0007557777157490001	6.813710021112284e-05	0.0004977782261091167	1.0564379219366293e-10	1.3637291847188494e-10	6.71513430535651e-11	3.43948692220387e-09	3.43948692220387e-09	1.8784256776216418e-09	1.0797785170144065e-09	0.0	0.0	0.0
