country	time	freq_alpha	freq_delta	freq_other	x_alpha	x_delta	var_a	var_d	var_other	R_eff_vac	R_eff_alpha	R_eff_delta	R_vac	R_alpha	R_delta	Cdv	Cav	Cda	Caa	Cdd	Cad	model_x_alpha	model_x_delta
FINLAND	44338	0.715903522272301	0.2469055892398433	0.03719088848785568	0.7438551099611902	0.25614489003880986	0.00025319554260661324	0.00023135235735199236	0.0	0.054337794606202965	0.00605853728351699	0.00011003597118877018	0.0693	0.006224803839568142	0.0001447923400529361	0.04997398143163498	0.05726771174495613	0.002739385546737714	0.00458044893425042	0.00011990072045835468	7.864129850924709e-05	0.7101184569371402	0.2898815430628599
FINLAND	44339	0.70964972881853	0.2545157042617853	0.035834566919684674	0.7364238410596027	0.2635761589403974	0.00026306401881868953	0.00024157987623672962	0.0	0.056142666471831526	0.006088020877792654	0.00011610137094392837	0.07214285714285715	0.00623873905041787	0.00014959840866272971	0.051879196895830246	0.05941519410153081	0.0027332560120366728	0.0045832788502241945	0.00012610109186957785	8.256736920694481e-05	0.6914129900236037	0.30858700997639626
FINLAND	44340	0.7038352973911096	0.2614465315790319	0.03471817102985841	0.7296195652173914	0.2703804347826087	0.0002732178761142008	0.00025267284276423796	0.0	0.05817975654284335	0.006111633321974824	0.00012040544793956101	0.07498571428571428	0.006250633991064328	0.0001538645262596824	0.0541044039870501	0.06191383859869588	0.002721710178898455	0.0045789083474403434	0.0001301382143540229	8.499062190912016e-05	0.6720125179654092	0.3279874820345908
FINLAND	44341	0.6983793397695762	0.2678045657089972	0.03381609452142664	0.7230769230769231	0.27692307692307694	0.0002845117762027916	0.00026483130318046314	0.0	0.060234765802364275	0.00613344410930707	0.00012433017009338615	0.07782857142857143	0.006274482662033922	0.00016272334924125444	0.056323066815045585	0.06440834411480467	0.002708773316150947	0.004572599329027386	0.00013368579792417666	8.706657974063359e-05	0.6519606672062689	0.3480393327937311
FINLAND	44342	0.6931433347867172	0.27377227811986393	0.03308438709341888	0.7167630057803468	0.2832369942196532	0.0002972797248776402	0.0002776644937640129	0.0	0.062307756735842865	0.006163199574001225	0.00013168448904018413	0.08067142857142857	0.006293740968943791	0.0001701082505758065	0.05853513563057543	0.06689866928800102	0.002703930274074966	0.004576798353388114	0.000141308400054683	9.193158410291827e-05	0.6313088835290656	0.36869111647093444
FINLAND	44343	0.6879366341829877	0.27959171548483835	0.03247165033217392	0.7110778443113772	0.28892215568862273	0.00031096622294282065	0.00029130806580824817	0.0	0.06439879008850168	0.006189423598441929	0.00013798704491809822	0.08351428571428572	0.006311605613453133	0.00017716428672254255	0.06074056066983477	0.06938477250827568	0.002695940959630024	0.004576777974184747	0.00014760499954748988	9.586495810214016e-05	0.6101180719459308	0.3898819280540692
FINLAND	44344	0.6825224948722786	0.2855469282087543	0.03193057691896706	0.7049689440993789	0.2950310559006211	0.00032574171025959376	0.00030688967316249804	0.0	0.06650792481636035	0.006214316221092991	0.0001440800594140266	0.08635714285714285	0.006327352237103115	0.00018356404114850265	0.0629392921627152	0.0718666119191522	0.0026869861445834482	0.004575387509085596	0.0001535957170876866	9.957102042174302e-05	0.5884569097273201	0.4115430902726799
FINLAND	44345	0.6766244624693412	0.2919521902849719	0.03142334724568696	0.6995153473344103	0.30048465266558966	0.0003418633485677879	0.00032293013322747904	0.0	0.06863521803663532	0.006237360634563351	0.00014971828518194633	0.0892	0.006343959039870231	0.0001905118290282354	0.06513128034122878	0.07434414541945311	0.0026765811607363786	0.004571985242881679	0.0001589897542933827	0.00010285093136954618	0.5664013578742395	0.43359864212576044
FINLAND	44346	0.669921867902971	0.29915845000481384	0.030919682092215073	0.6912751677852349	0.3087248322147651	0.0003595571311652041	0.000340933554090647	0.0	0.07078072497752884	0.00626061880632353	0.00015579235174758942	0.09234285714285714	0.006351763861077438	0.00019387947943494795	0.0673164754480963	0.07681733066514841	0.002666751044670995	0.004569222801154893	0.00016485877854372288	0.00010644240517277938	0.5440334956089616	0.45596650439103836
FINLAND	44347	0.6620184734250345	0.3075893960091385	0.030392130565827014	0.6823734729493892	0.31762652705061084	0.0003787980151101612	0.00035965833094782145	0.0	0.07311308502061407	0.00627735225327946	0.00015923884230041986	0.09548571428571428	0.006361302502770784	0.00019813902879562946	0.0697481941168517	0.07956212065509224	0.002650951285140511	0.004558507987890443	0.00016753117806153316	0.00010782249812550382	0.5214341506009557	0.4785658493990444
FINLAND	44348	0.6523805200848989	0.3178048593277066	0.02981462058739459	0.6726943942133815	0.32730560578661844	0.00039763782676414006	0.00037917077580483944	0.0	0.0754656359460821	0.006294856927467076	0.0001633596593606879	0.09862857142857143	0.006379319497246662	0.00020651014934769518	0.07217244726750187	0.08230215533723577	0.0026363461747101937	0.004549222183630748	0.00017098842079870795	0.00010973458678235517	0.4986942812053633	0.5013057187946367
FINLAND	44349	0.6402694175238335	0.33056407440009516	0.02916650807607135	0.6604477611940298	0.33955223880597013	0.0004165632418495307	0.0003992729639179515	0.0	0.07783844032715223	0.006317844467704148	0.00017055060562493608	0.10177142857142857	0.006393546769576324	0.00021344091466355197	0.07458917951534302	0.08503738772604173	0.002627499240867093	0.004547360684838875	0.0001780920347013187	0.00011414186163397516	0.4759070680099794	0.5240929319900206
FINLAND	44350	0.6247264537966869	0.3468349693354488	0.02843857686786433	0.6431297709923665	0.3568702290076336	0.0004347253589624561	0.0004203567004780786	0.0	0.08023155854281523	0.006337802500199309	0.00017670996023067673	0.10491428571428571	0.006407279124173534	0.00022053077865286544	0.07699833549805842	0.08776777056382992	0.0026160771277849828	0.004542003402456676	0.0001838993488962207	0.00011763964551922541	0.45316735863329793	0.5468326413667021
FINLAND	44351	0.6046786456356631	0.36768672771474603	0.027634626649590932	0.622093023255814	0.37790697674418605	0.0004502365665548529	0.0004376131114178009	0.0	0.08264504871877186	0.006357004871374594	0.00018301756590631963	0.10805714285714285	0.006419777344165246	0.00022746952715827718	0.07939985988585209	0.09049325632298312	0.002604324521775732	0.004536085997399382	0.00018983448334863482	0.0001212096609905613	0.43056930549392924	0.5694306945060708
FINLAND	44352	0.5792032134880285	0.3940314736660615	0.026765312845909994	0.594541910331384	0.40545808966861596	0.0004620648526414281	0.00045218020424631994	0.0	0.08507896666775783	0.006374930360489587	0.00018924352488421621	0.1112	0.006430893639924451	0.0002342290091434804	0.08179369739176595	0.09321379720825403	0.002591743842953125	0.004528952501645642	0.00019562123985822176	0.0001246619130128276	0.4082050124469394	0.5917949875530606
FINLAND	44353	0.5479062300906782	0.42625599654281415	0.02583777336650772	0.562015503875969	0.437984496124031	0.00046750001679238566	0.0004614816257716101	0.0	0.08753336582928357	0.006391466205456147	0.00019536575601860522	0.1144142857142857	0.0064375747130671745	0.00023877413775256475	0.08417979278217859	0.09592934515917538	0.0025782403693942343	0.0045204739272207955	0.0002012346681991245	0.00012797973097364494	0.38616302874460406	0.6138369712553959
FINLAND	44354	0.5112646842542168	0.4638860387338419	0.024849277011941284	0.5247148288973384	0.4752851711026616	0.00046273433927754916	0.0004604226997916984	0.0	0.09004843675480285	0.006404472113765382	0.00019987144178263143	0.11762857142857142	0.006443499773423817	0.00024338367195420897	0.08661841621399792	0.09870556508681419	0.0025617522273967204	0.0045079380100737625	0.00020486532517204203	0.0001299209223281864	0.3645255319775207	0.6354744680224793
FINLAND	44355	0.47072335659944287	0.5054858914192667	0.023790751981290437	0.48154981549815495	0.518450184501845	0.000447958878381483	0.00044958792553969864	0.0	0.0925845342598392	0.006416486882938439	0.00020444078892212358	0.12084285714285714	0.006456308202996323	0.00025500515069072307	0.08904905083760242	0.10147661859167947	0.0025447865305514615	0.004494623351523524	0.0002085424922872233	0.00013188475316229986	0.34337011063784295	0.656629889362157
FINLAND	44356	0.42842000433729505	0.5489218668556376	0.022658128807067357	0.4379432624113475	0.5620567375886525	0.0004233908145430884	0.0004284658906619801	0.0	0.09514170746838585	0.006432833001530303	0.00021423382846654876	0.12405714285714285	0.006464877050448128	0.0002642068005172837	0.09147164028400678	0.10424245589867073	0.0025325206267812353	0.004487324692990741	0.00021844362230018195	0.0001381138553250697	0.3227674357450603	0.6772325642549397
FINLAND	44357	0.38663118608911773	0.5919055194580121	0.021463294452870207	0.3952702702702703	0.6047297297297297	0.00039114782961484075	0.0003989484985815184	0.0	0.09772000286132948	0.006445788659592028	0.00022228273405591466	0.12727142857142856	0.006471131513766453	0.00027222045918428586	0.09388612827556492	0.10700302696924405	0.0025174016654459677	0.004476142686501566	0.00022617197717490179	0.00014282416811452943	0.3027801574112705	0.6972198425887295
FINLAND	44358	0.3472166056323821	0.632545622380667	0.02023777198695087	0.3541666666666667	0.6458333333333334	0.000354867553542	0.0003646790982583538	0.0	0.10031946421221181	0.006456670618055838	0.00022948895751711586	0.13048571428571426	0.006476218435216679	0.00028000818296801855	0.09629245863753198	0.10975828150435142	0.0025007482377649355	0.00446279605951757	0.00023282614816267166	0.0001467762716671404	0.2834624739555154	0.7165375260444846
FINLAND	44359	0.3113153552198342	0.6696559570597116	0.019028687720454185	0.3171471927162367	0.6828528072837633	0.0003181405840263409	0.00032920936733875724	0.0	0.10294013252255592	0.0064662638203215	0.00023656021453719332	0.13369999999999999	0.006480599037415107	0.0002879885926000967	0.0986905753098032	0.11250816894749847	0.0024833457724435155	0.004448308768706732	0.000239263112302901	0.00015056177579888353	0.2648598567575037	0.7351401432424963
FINLAND	44360	0.2793508228301855	0.7027580534320786	0.01789112373773588	0.28448275862068967	0.7155172413793104	0.0002838882285540363	0.0002948309640435769	0.0	0.10558204595678354	0.00647488163498986	0.0002438057747137206	0.13677142857142857	0.0064831800710465	0.0002935405337994431	0.10108042235882803	0.11525263848792262	0.0024655117743881405	0.004433093545171314	0.0002458552709602368	0.00015443711720681153	0.24700894355305014	0.7529910564469499
FINLAND	44361	0.25122576087500914	0.731893941454333	0.016880297670657907	0.2551159618008186	0.7448840381991815	0.0002517891037802266	0.0002630305275157198	0.0	0.10816496068477152	0.0064817558476258745	0.00024927946580614516	0.13984285714285713	0.006485596791857538	0.0002996202367179698	0.10334129333667133	0.11786021259541593	0.002446509589039568	0.0044161802899736835	0.0002502715087353924	0.00015680092314570898	0.22993964788819843	0.7700603521118016
FINLAND	44362	0.2265506681405481	0.7574053693658956	0.016043962493556246	0.23016905071521457	0.7698309492847855	0.00022441769807238636	0.00023487154751677294	0.0	0.11076829638910396	0.006488015467656347	0.0002551634358056624	0.14291428571428572	0.006489807764388232	0.00031188802833341316	0.1055940561091054	0.12046241959318249	0.0024274537822271515	0.004399026651410557	0.0002551437880570379	0.00015946693120602766	0.21367109560209985	0.7863289043979002
FINLAND	44363	0.20481263250519224	0.7797732805874455	0.015414086907362207	0.20797011207970112	0.7920298879202988	0.00019990269577049868	0.00021029905464345984	0.0	0.11339207598645307	0.00649502453271127	0.0002656640980914895	0.14598571428571427	0.006492992660272794	0.00032253578878204656	0.10783865791577621	0.12305920979695976	0.002409672688258245	0.00438337546643609	0.00026550430931500315	0.00016589009224155467	0.1982148134481725	0.8017851865518275
FINLAND	44364	0.18547205698703995	0.7995295331666522	0.014998409846307847	0.18802395209580838	0.8119760479041916	0.00017790581476235417	0.00018901273156699826	0.0	0.11603631933971836	0.006500824792808198	0.00027501503228150785	0.14905714285714286	0.0064953551612853145	0.0003315304252084789	0.11007504618380959	0.12565053330005893	0.002391252117574054	0.004366717474077787	0.00027440121637148607	0.00017128074461426307	0.18357422273179147	0.8164257772682085
FINLAND	44365	0.16801888684500202	0.81720616120959	0.014774951945407983	0.1697459584295612	0.8302540415704388	0.00015811508029676938	0.00016986611335462063	0.0	0.11870104319438714	0.006505551483598758	0.0002831824305896857	0.15212857142857145	0.006498397132992963	0.0003446437009160555	0.112303168540208	0.1282363399772194	0.0023723346564007643	0.004349236355861776	0.0002818071835710601	0.00017562423933885498	0.1697459584295612	0.8302540415704388
FINLAND	44366	0.1520202513985672	0.8332864109498468	0.014693337651586008	0.15367483296213807	0.8463251670378619	0.00014081065935267533	0.0001522904483430799	0.0	0.12138626111478228	0.006510246730174071	0.0002944436655111391	0.1552	0.006500850024907251	0.00035657401674409495	0.11452297282439289	0.1308165794885937	0.00235394137868143	0.004332269865857138	0.0002928565436306016	0.0001824510525505554	0.15591769412733092	0.8440823058726691
FINLAND	44367	0.13716529106222344	0.8481501620927551	0.01468454684502149	0.1385606874328679	0.8614393125671321	0.00012449111526566839	0.00013641541582269702	0.0	0.12409198342026041	0.0065140288214564235	0.0003048827627111792	0.15847142857142857	0.006502411775184444	0.00036513462147477873	0.11673440710088755	0.13339120128386636	0.0023352124449555174	0.004314690230957382	0.00030282911848899456	0.00018850935181805725	0.14294715052461016	0.8570528494753898
FINLAND	44368	0.12328723640444939	0.8620362822723672	0.014676481323183443	0.125129265770424	0.8748707342295761	0.00011022416040487563	0.00012097541187623336	0.0	0.12693060785017982	0.006516683134626331	0.0003128686618366237	0.16174285714285713	0.006504389516590416	0.00037736382086671095	0.11910633058637243	0.13614415166237634	0.0023159465201583324	0.004296230896689796	0.00030978194128938554	0.0001924677576282581	0.13081916961443085	0.8691808303855691
FINLAND	44369	0.11034109293347368	0.8750495942172742	0.014609312849252085	0.11155378486055777	0.8884462151394422	9.60069687238161e-05	0.00010706463069881859	0.0	0.12979099569789296	0.00651911599875757	0.00032361014630816746	0.1650142857142857	0.006506878210184306	0.0003947650072016493	0.12146939892046589	0.13889116818030608	0.0022970329716042463	0.004278056644911353	0.00031997797390904395	0.0001986361306073167	0.11951060460308915	0.8804893953969108
FINLAND	44370	0.09834136517244497	0.8872139227938427	0.014444712033712323	0.09952153110047847	0.9004784688995215	8.332956704532168e-05	9.454198527808983e-05	0.0	0.13267315604463328	0.006521395786214402	0.00033824295826767283	0.1682857142857143	0.006509065796792798	0.00041211345575499687	0.12382355711196232	0.14163219706541863	0.0022785361229377705	0.004260252576205067	0.0003347485788174742	0.00020791997190184255	0.10899651686184142	0.8910034831381586
FINLAND	44371	0.08729451837543259	0.8985385885638112	0.01416689306075622	0.08823529411764706	0.9117647058823529	7.179191949942655e-05	8.308129963874833e-05	0.0	0.13557709440614793	0.006522958845608312	0.00035291378107855915	0.17155714285714285	0.006511618110275076	0.0004351398602882119	0.1261687504306044	0.1443671843278322	0.0022599057287788246	0.00424209716326485	0.0003494403678631724	0.0002171107446693591	0.0992480050874569	0.9007519949125431
FINLAND	44372	0.07716485202870546	0.9090572276889757	0.013777920282318862	0.07760141093474426	0.9223985890652557	6.134652483331413e-05	7.202694798643302e-05	0.0	0.13850281266534634	0.006524267968468324	0.00037187790703908046	0.17482857142857142	0.006514166919189424	0.0004613752208473639	0.12850492442088934	0.14709607576478576	0.002241594927333117	0.004224184177010258	0.0003691487467643399	0.00022970827730409198	0.09023265996074914	0.9097673400392509
FINLAND	44373	0.06788557004717329	0.9188229036997345	0.013291526253092198	0.06846999154691462	0.9315300084530854	5.253748428803145e-05	6.201486169620391e-05	0.0	0.14145030900514277	0.0065250685636429485	0.00039333134435526915	0.17809999999999998	0.006516878917587798	0.0004933245045005636	0.13083202491600093	0.1498188169655568	0.002223354452178531	0.004206186986066901	0.00039166986323919934	0.00024418514776626483	0.08191603989474305	0.918083960105257
FINLAND	44374	0.05939431186610092	0.9278774213602924	0.012728266773606695	0.06001622060016221	0.9399837793998378	4.462541533886404e-05	5.353510148357567e-05	0.0	0.144419577841547	0.006525477230748143	0.00041915098151035744	0.18258571428571427	0.006518481735010127	0.0005150184426535902	0.13314999805186317	0.15253535331653356	0.002205298431382251	0.004188255150698529	0.00041922608578209326	0.00026205996074421675	0.07426190178643743	0.9257380982135626
FINLAND	44375	0.051661049728397766	0.9362266011081776	0.012112349163424664	0.05222135619641465	0.9477786438035853	3.765806990697031e-05	4.6045184139013144e-05	0.0	0.14809298203905005	0.006524607813881905	0.00043750600849867257	0.18707142857142856	0.006519755610865008	0.0005349193490909823	0.13648432083201908	0.1563627549885102	0.00218656589901864	0.004169258420643956	0.0004376091399673776	0.00027356055826359	0.06723313446362544	0.9327668655363746
FINLAND	44376	0.04469025511538229	0.9438406253759187	0.011469119508698979	0.04504504504504504	0.954954954954955	3.154986002705371e-05	3.946671931334541e-05	0.0	0.15179571547365425	0.006522998873760785	0.0004546254615186208	0.19155714285714284	0.006521897151661928	0.0005737293901562411	0.13980709020729992	0.160182540101913	0.002167689939416802	0.00414989353762528	0.00045435773804926175	0.00028388999424732515	0.06078451143638419	0.9392154885636158
FINLAND	44377	0.03850176067341113	0.9506757735604171	0.010822465766171768	0.03843364757070341	0.9615663524292966	2.6237129940773883e-05	3.328619211936603e-05	0.0	0.15552781477382982	0.006521484026663259	0.00048587462348524685	0.19604285714285713	0.006523999422329809	0.0006181285204981772	0.14311823018437797	0.16399463758003227	0.0021494831224503907	0.004131226390153596	0.000487882097928924	0.00030569707344860675	0.0548802873913089	0.9451197126086911
FINLAND	44378	0.03310681611188325	0.9567008487306483	0.010192335157468438	0.03305203938115331	0.9669479606188467	2.1986106623522975e-05	2.9131751017371244e-05	0.0	0.15928931213839306	0.0065194365017188696	0.0005214611321159692	0.20052857142857142	0.0065253595258075725	0.0006517118528764853	0.14641766503156392	0.16779897601320698	0.002131329673315898	0.004112450740802495	0.0005263107595632714	0.0003307821097263728	0.049485752851577636	0.9505142471484224
FINLAND	44379	0.028492598247581585	0.9619143133821393	0.00959308837027913	0.028688524590163935	0.9713114754098361	1.868015296237926e-05	2.4664045972612164e-05	0.0	0.16308023524742468	0.006516366817431059	0.0005492296743046216	0.2050142857142857	0.006526564850561063	0.0006865426022533897	0.14970531929632577	0.17159548366438612	0.0021127548327166488	0.004092943087035802	0.0005550480708939554	0.00034910724414167604	0.04456621960413509	0.9554337803958649
FINLAND	44380	0.024618586421468084	0.9663482285703662	0.009033185008165742	0.02465023317788141	0.9753497668221186	1.5726723801354418e-05	2.1472042312553987e-05	0.0	0.16690060717340607	0.006512681686377045	0.0005780804117857472	0.2095	0.00652742244867109	0.0007154952407595751	0.15298111782298063	0.17538408847489245	0.002094159837014561	0.004073228256702971	0.0005848352011801004	0.00036807641427882045	0.04008744990948676	0.9599125500905132
FINLAND	44381	0.021421399565648383	0.9700625551390647	0.00851604529528692	0.021456436931079324	0.9785435630689207	1.3409005316663252e-05	1.8921658808110903e-05	0.0	0.1707504462926561	0.006508246981564477	0.0006027266193429361	0.2148	0.006528008144772628	0.0007384854474478725	0.1562449857705514	0.1791647180703914	0.0020754155989597483	0.00405313640415265	0.0006093338618386908	0.00038333365809834066	0.03601683812405099	0.963983161875949
FINLAND	44382	0.018823273235524848	0.9731353863587083	0.00804134040576682	0.018412698412698412	0.9815873015873016	1.1275891923805142e-05	1.6569379825612697e-05	0.0	0.1750873570215281	0.006503115104622929	0.0006230728709146507	0.2201	0.0065284251167672565	0.0007573679166951005	0.1601845573530238	0.1836864306373956	0.0020565756361649863	0.0040327369707622365	0.0006284768918329035	0.00039484759580926795	0.03232297150201513	0.9676770284979849
FINLAND	44383	0.016740641209742484	0.9756535636390313	0.007605795151226186	0.01671826625386997	0.98328173374613	1.0018250676962774e-05	1.4721338122022692e-05	0.0	0.1794588399624094	0.00649735811451991	0.0006404634685349684	0.2254	0.006529249514349937	0.0007999880524226002	0.16411049440724568	0.18819914928389858	0.002037711730828777	0.004012123635950735	0.0006439214849217669	0.00040377135759712984	0.028973630444158793	0.9710263695558412
FINLAND	44384	0.015090851658771309	0.977706096331674	0.007203052009554645	0.015078407720144753	0.9849215922798552	8.819429437349394e-06	1.329965672673823e-05	0.0	0.18386493502807955	0.006491378735597698	0.0006755563871836773	0.23070000000000002	0.006530033992273154	0.0008457078472496037	0.16802270763909544	0.19270279007324778	0.002019215616922355	0.0039918105132353224	0.0006804327931537131	0.00042712411847124114	0.02594129673716561	0.9740587032628344
FINLAND	44385	0.01379639609056842	0.979380489443785	0.006823114465646606	0.013481828839390387	0.9865181711606096	7.679378152054069e-06	1.192776259938096e-05	0.0	0.18830567681793658	0.0064848691647518665	0.0007131497973137883	0.23600000000000002	0.006530828195945979	0.0008971627147553137	0.17192110807610825	0.19719726867723528	0.0020007840621282355	0.003971400835341212	0.0007196254133087472	0.0004522205993882876	0.02320045483324884	0.9767995451667512
FINLAND	44386	0.012787155380309757	0.980760138598834	0.006452706020856201	0.01249290176036343	0.9875070982396366	6.911664042691505e-06	1.0608458755728645e-05	0.0	0.19278109451573291	0.00647786586833694	0.0007552162181244743	0.24130000000000001	0.006531534382239501	0.0009472935658304392	0.17580560708803145	0.20168250038292637	0.0019824517870307636	0.003950940404218935	0.0007638375171064985	0.0004806593502782041	0.020726636968595225	0.9792733630314048
FINLAND	44387	0.012001626918392919	0.9819206919052211	0.006077681176385949	0.012074643249176729	0.9879253567508233	6.462236979287278e-06	9.920953821301953e-06	0.0	0.19729121178779838	0.006470302920834789	0.0007965419799810659	0.2466	0.006532244221389681	0.0010017374137863385	0.17967611640756084	0.20615840009973446	0.0019641535183162018	0.003930343913161867	0.0008067832448262983	0.0005081094448210645	0.018496946432144945	0.981503053567855
FINLAND	44388	0.011387703701577651	0.9829250967288344	0.005687199569587914	0.01111699311805188	0.9888830068819481	5.746862329510025e-06	8.973140360696983e-06	0.0	0.20183604668184943	0.00646224610507741	0.0008413049596850137	0.2513857142857143	0.0065325665224099	0.0010281066754644949	0.1835325481512482	0.2106248823667457	0.0019459525396496838	0.0039096946358686815	0.0008534759381138949	0.0005380176752884428	0.016489907732970766	0.9835100922670292
FINLAND	44389	0.010902969553887535	0.9838192537656889	0.005277776680423559	0.010708822029576747	0.9892911779704232	5.342639027613002e-06	8.095263255332189e-06	0.0	0.20612660679526676	0.006453425032631444	0.0008654718555675049	0.2561714285714286	0.006532894913549599	0.001056451625527516	0.18694047248968365	0.2146087260737745	0.0019275848241200595	0.0038886463800107754	0.0008751100045535545	0.0005505900490503028	0.0146856252238724	0.9853143747761276
FINLAND	44390	0.010514396123859234	0.9846305246214289	0.004855079254711906	0.010319410319410319	0.9896805896805897	4.965093532526539e-06	7.524758330023988e-06	0.0	0.21044869323822166	0.006444114682407556	0.0008912088672968715	0.2609571428571429	0.006533543389730724	0.00111496626683198	0.1903351270057332	0.21858353171914824	0.0019093190449741666	0.0038675513792029554	0.0008984449852380778	0.0005642746016504558	0.01306601723838885	0.9869339827616112
FRANCE	44307	0.8400019350030035	0.008869206759035013	0.15112885823796152	0.9896512935883015	0.010348706411698537	2.566553129523582e-05	1.6624980281003815e-06	0.0	0.0598802968654337	0.024995904357611457	2.676716839915871e-05	0.0776	0.0286022827724189	3.6853946823412135e-05	0.057045729591941166	0.0650834267341109	0.015180418728517501	0.022776153837017754	2.7441486289224777e-05	1.7404787531242457e-05	0.994982266335603	0.005017733664396925
FRANCE	44308	0.8400645093899514	0.00969736390882321	0.15023812670122538	0.9887537296304797	0.011246270369520313	2.6196634300373874e-05	1.8455688155242505e-06	0.0	0.06198101652039893	0.025416413146807124	3.0007877289048165e-05	0.08039999999999999	0.029018409031341806	4.124763887870224e-05	0.059218601423699585	0.06753827693356443	0.015378276146631674	0.02310179512435424	3.110073343489383e-05	1.9848888629145095e-05	0.9946162714041666	0.005383728595833328
FRANCE	44309	0.8403443164761952	0.010531435482385752	0.149124248041419	0.9878048780487805	0.012195121951219513	2.676363895387046e-05	2.048574833506134e-06	0.0	0.06410011974697331	0.025824854972721887	3.342628256678898e-05	0.0821	0.029421358902803216	4.589912873084757e-05	0.06138474537892504	0.06998886687252434	0.015561836381078132	0.0234094723290249	3.494063040334933e-05	2.2407009972560637e-05	0.9942197424871974	0.005780257512802694
FRANCE	44310	0.8410846919038835	0.01132891583343452	0.147586392262682	0.9868389566882029	0.01316104331179708	2.7256521784577955e-05	2.262244916148768e-06	0.0	0.06561949712420138	0.026225102125918602	3.705853891783562e-05	0.0827	0.029828094924866752	5.099646096805048e-05	0.06261510250010653	0.07142316912828436	0.015735054769361666	0.023704317497044766	3.900284647618075e-05	2.510726417241453e-05	0.9937905960506003	0.006209403949399684
FRANCE	44311	0.8424939972504113	0.012042060000546409	0.14546394274904229	0.9861415025528811	0.013858497447118891	2.7558076040257772e-05	2.430467114825118e-06	0.0	0.06653231963998238	0.026628881432082648	4.104559470509383e-05	0.085	0.030133793070503262	5.5114035090715376e-05	0.06291172494904483	0.07184231920835464	0.015909462395995968	0.024001425251189444	4.345414487135373e-05	2.8063564020440533e-05	0.9933266344788336	0.0066733655211663285
FRANCE	44312	0.8446580250688148	0.012631103099746462	0.1427108718314387	0.985279685966634	0.014720314033366046	2.7604925455822594e-05	2.620205073112564e-06	0.0	0.06840517711699362	0.026963061233892378	4.433092206878446e-05	0.08789999999999999	0.030208168263639545	5.6177105618484534e-05	0.06464143873677308	0.07382342555722021	0.016014062319549036	0.024207575461415172	4.702618693634274e-05	3.0403729759215096e-05	0.9928240352723573	0.00717596472764268
FRANCE	44313	0.8474915369201811	0.013077805268291172	0.13943065781152775	0.9849901574803149	0.015009842519685039	2.7377336122122684e-05	2.6981468540012947e-06	0.0	0.07063046649318161	0.027136149058445896	4.536819995069056e-05	0.0908	0.03058797748534776	6.185681183715223e-05	0.0668719802027429	0.07635266631153327	0.01596094786040458	0.024207058789772442	4.787546197521631e-05	3.086406393315442e-05	0.9922798319165529	0.007720168083447062
FRANCE	44314	0.8507620738620942	0.013391979616844915	0.13584594652106086	0.9845360824742269	0.015463917525773196	2.6938923060205635e-05	2.7959871060523988e-06	0.0	0.07287476901667338	0.027521218682519336	4.983838349124894e-05	0.094	0.03098442131055208	6.797441292220807e-05	0.0690954318948614	0.07887736941561074	0.01611435205624653	0.024477477630131583	5.2827336144475164e-05	3.413978450557314e-05	0.991688952221961	0.008311047778039014
FRANCE	44315	0.8541723789441016	0.013607171232227176	0.1322204498236712	0.9843597262952102	0.015640273704789834	2.642144166433655e-05	2.83856138709253e-06	0.0	0.07530670326902214	0.02791852672943304	5.466257282304927e-05	0.09699999999999999	0.03131929010584371	7.32456352987592e-05	0.07156511021233401	0.08167348484200376	0.016277737387201063	0.024761596607593014	5.8159495942500185e-05	3.766305162011679e-05	0.9910466855538471	0.008953314446152875
FRANCE	44316	0.8574521926402253	0.013768344374664647	0.12877946298511	0.9844054580896686	0.015594541910331383	2.5949846476010117e-05	2.8433495148631543e-06	0.0	0.0776471948313689	0.028273580028563148	5.888913022699056e-05	0.0978	0.03162713524001301	7.81496822533421e-05	0.07385811502210184	0.08428065246202322	0.016398090327292596	0.024989842855764444	6.272926160707045e-05	4.064801448395406e-05	0.9903486625621593	0.009651337437840699
FRANCE	44317	0.8604159023935788	0.013918348094483475	0.12566574951193776	0.9841502072665204	0.01584979273347964	2.560920866005624e-05	2.9128806209731927e-06	0.0	0.07877112847256341	0.028610097082169786	6.28692701377404e-05	0.0984	0.03195359837941965	8.339179017208735e-05	0.07428566375388045	0.08485906614752975	0.016499007708908817	0.02519302076623049	6.696384348231572e-05	4.3390191010112264e-05	0.989592044410964	0.010407955589035912
FRANCE	44318	0.8629752893266996	0.014088618115493074	0.12293609255780724	0.984029484029484	0.01597051597051597	2.5505071443707796e-05	2.9742595224808428e-06	0.0	0.07978870796928911	0.02895973015264397	6.71246622757652e-05	0.1009	0.03208020669966596	8.543984468612387e-05	0.0745410160442914	0.08525100753720892	0.016611488258522395	0.025411747529243616	7.149076257753279e-05	4.63214953451299e-05	0.9887717650556344	0.011228234944365648
FRANCE	44319	0.8651236633080486	0.014295587816905687	0.12058074887504577	0.9837945649463974	0.016205435053602592	2.5577139959507206e-05	3.0800618849452936e-06	0.0	0.0818787157992447	0.029170152861135386	6.90336214544587e-05	0.10439999999999999	0.03212833323236847	8.622554081074571e-05	0.07639810903155073	0.08738864105017234	0.01658752661338721	0.025451728965808825	7.316874893606009e-05	4.7283692572281095e-05	0.9878812547936953	0.012118745206304762
