Country	time	s_hat	s_var	x_eff_vac	x_eff_alpha	x_eff_delta	cases	dC_vac	dC_alpha	dC_delta	s_model	s_0	L
FINLAND	44355	0.103	2.37e-05	0.0925845342598392	0.0064164868829384	0.0002044407889221	2.318702766456617	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.09382931446136498	0.07400572558654607	2.631786537138793
FINLAND	44362	0.123	3.72e-05	0.1107682963891039	0.0064880154676563	0.0002551634358056	1.7365488655118149	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.09682753826623196	0.07400572558654607	-5.0262966833238085
FINLAND	44369	0.13	4.52e-05	0.1297909956978929	0.0065191159987575	0.0003236101463081	1.5049489389749513	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.09991737681344706	0.07400572558654607	-5.9273979235723
CA	44307	0.053	3.42e-05	0.2078975973231493	0.0018432279671802	1.8155946542990995e-05	6.546450001053411	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.053461612206182445	0.01790229636955451	4.219588633847035
CA	44314	0.042	1.93e-05	0.2399924612960497	0.0020229647040049	2.6712952133043945e-05	5.896319619624787	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.05886782915368488	0.01790229636955451	-2.8623150860614137
CA	44321	0.047	1.4599999999999999e-05	0.2721251817400951	0.0021977799436952	3.662873749571663e-05	4.784104738343956	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.06427535924708207	0.01790229636955451	-5.572174741721593
CA	44328	0.058	1.31e-05	0.3097883223978341	0.0023681360033029	4.7643645536466015e-05	4.218702494545594	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.07058841342975493	0.01790229636955451	-1.3458921433121267
CA	44335	0.069	1.26e-05	0.3458867581870501	0.0025174043642838	5.982216295108002e-05	3.960091984912928	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.07662726709337031	0.01790229636955451	2.4134285247666254
CA	44342	0.083	1.22e-05	0.3798092676329537	0.0026456779922915	7.621576027328821e-05	3.4828322962314218	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.0822886275456327	0.01790229636955451	4.717358984299967
CA	44349	0.093	1.2e-05	0.4081429595908261	0.0027860650218718	0.0001132998595827	3.322734054082299	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.087020530225951	0.01790229636955451	3.256610971768235
CA	44356	0.105	1.1799999999999999e-05	0.4396736399600022	0.0028713655552072	0.000152852068485	2.9925472371380986	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.092235093913286	0.01790229636955451	-2.1495901132900332
CA	44363	0.11	1.17e-05	0.4712622126587733	0.0029402846588473	0.0002100307935048	2.7051038687297604	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.09743077806240115	0.01790229636955451	-1.9924879365182457
CA	44370	0.113	1.19e-05	0.4992570141009121	0.0029921061879748	0.0002913608202621	2.369605735695304	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.1020002860577686	0.01790229636955451	-0.33322164801740506
NORWAY	44339	0.071	3.67e-05	0.1248342225561829	0.0104635959741278	5.36608593727732e-05	7.741103539958528	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.07431920792964697	0.04603667207237389	4.0373310756009975
NORWAY	44346	0.076	3.01e-05	0.155851086141355	0.0108052217102255	7.592795064460341e-05	7.137330396922293	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.07965606342802779	0.04603667207237389	4.064514296282734
NORWAY	44353	0.08	2.9100000000000003e-05	0.1837678360508229	0.0110915257762118	0.0001072524483971	6.693648617569909	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.08443335893927582	0.04603667207237389	3.9657385266534
NORWAY	44360	0.088	2.54e-05	0.2111406716327638	0.0113345620531127	0.0001538797043851	4.934473232632511	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.08907487486908561	0.04603667207237389	4.348698930729947
NORWAY	44367	0.086	1.89e-05	0.2332802106872757	0.0115407653911682	0.0002250784713678	3.8577444608845566	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.09280539543969286	0.04603667207237389	3.294013374940631
NORWAY	44374	0.092	1.84e-05	0.2542682384081318	0.0116664125367057	0.0003193263098739	3.221953045111551	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.0962652794049878	0.04603667207237389	4.038277054703334
NORWAY	44381	0.108	2.3599999999999998e-05	0.2695003068860919	0.0117169744183268	0.0004417107233589	3.3591742139834224	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.09869640940298458	0.04603667207237389	2.5743629237262198
NORWAY	44388	0.123	3.63e-05	0.2849616379737812	0.0117063761508627	0.0006222287413845	3.34087805813384	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.10106626578110087	0.04603667207237389	-2.4336581962808967
ENGLAND	44311	0.127	1.16e-05	0.1354518463771087	0.0347438670831918	2.690757700234572e-05	3.7492484526967287	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.0963135213659999	0.0481732345487308	-35.82547765478495
ENGLAND	44318	0.118	9.999999999999999e-06	0.1670962496175925	0.0348203211095807	5.564297278653973e-05	3.3165340406719714	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.10155014704859718	0.0481732345487308	-8.69235890685836
ENGLAND	44325	0.111	9.4e-06	0.1993364935048089	0.0347350383487236	0.0001077849405832	3.2383731211317417	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.10674280771584344	0.0481732345487308	3.9044360424010702
ENGLAND	44332	0.103	9.299999999999999e-06	0.2343656779147389	0.0344881853572915	0.0001941638086032	3.116268788682582	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.11224247808807655	0.0481732345487308	0.28115356674219605
ENGLAND	44339	0.101	9.4e-06	0.2724286143929188	0.0340835824956587	0.0003301136390305	3.339610963748894	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.1180781856914016	0.0481732345487308	-10.64560333875383
ENGLAND	44346	0.105	9.9e-06	0.3129376854101199	0.0335416096290731	0.0005542452123052	3.883908045977011	0.1342294137290682	0.3038791875592727	-0.3749630371174327	0.12413294856569662	0.0481732345487308	-13.645820371055056
